controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,recoverable_crossing,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_transfer_stage,transfer_stage_counts_json,intercept_classification_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_error_ratio,final_angular_momentum_error_ratio,mean_energy_error_ratio,mean_angular_momentum_error_ratio,max_speed_ratio,overspeed,turning_point_count,burn_a_steps,burn_b_steps,coast_arc_steps,safe_coast_steps,burn_a_count,burn_b_count,insertion_attempts,insertion_windows,successful_insertion_windows,handoff_ready_count,handoff_entered,handoff_rate,predicted_crossing_step,burn_b_solver_evals,burn_b_solver_score,insertion_window_conversion_rate,chosen_burn_timing,chosen_burn_angle_deg,chosen_burn_magnitude,chosen_burn_duration,chosen_insertion_mode,pre_burn_state_json,post_burn_state_json,basin_score,handoff_success,controller_variant,corridor_strategy,initial_vt_error_ratio,final_vt_error_ratio,min_abs_vt_error_ratio,mean_abs_vt_error_ratio,best_vt_error_before_crossing,best_vt_band,best_vt_band_rank,crossing_vt_band,min_distance_to_recoverable,mean_distance_to_recoverable,pre_burn_vt_error_ratio,post_burn_vt_error_ratio,pre_post_burn_vt_correction,vt_improvement_burn_a_to_b,corridor_burn_steps,corridor_hold_steps,corridor_stage_counts_json,instability
phase26_vt_aware_scoring,1.0,150.0,12000.0,1.0,True,True,True,True,-80.49851164523518,-3051.369756909111,-0.019133667779626447,-0.7252791884998071,-3681.29296875,False,0.6031837526262365,0.014364654403677601,False,3,114,148.345703125,755.0380859375,26.347138132160573,326,True,False,success,phase76_handoff,"{""phase76_handoff"": 114}","{""handoff_ready"": 209, ""insertion_window"": 68, ""intercept_possible_poor_alignment"": 49}",0.0,2.0133359507560395e-10,-0.13397459621556124,-1.0066672571051816e-10,0.34060435774997916,0.3252353379979766,1.0000000000000049,False,0,0,0,0,0,1,0,0,0,0,114,True,0.3496932515337423,0,0,,0.0,,,,,radius_vr_vt_corridor,{},"{""angular_momentum_error_ratio"": -1.0066672571051816e-10, ""energy_error_ratio"": -2.0133359507560395e-10, ""r_error_ratio"": -1.0067174479166667e-10, ""vr_ratio"": 5.592751671841635e-11, ""vt_error_ratio"": 4.972083205688995e-15}",2.7872261916056575,True,phase26_vt_aware_scoring,radius_vr_vt_corridor,-0.1339745962155612,4.972083205688995e-15,0.1339745962155612,0.32523533842449015,0.1339745962155612,D_1x_recoverable,4,A_3x,2.7872261916056575,4.179003662073797,,4.972083205688995e-15,,,0,0,{},False
phase26_vt_aware_scoring,1.02,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000207945.22168,170126484326.28125,2003.3783570709747,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.5949826592357413,-0.12535721577320472,-0.6256125947607882,0.5949318710010427,0.6255650702431684,0.966233028349279,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,radius_vr_vt_corridor,{},"{""angular_momentum_error_ratio"": -0.6256125947607882, ""energy_error_ratio"": -0.5949826592357413, ""r_error_ratio"": 0.022683531243504168, ""vr_ratio"": 0.47606672265565325, ""vt_error_ratio"": -0.633916657693719}",25.457956413695403,False,phase26_vt_aware_scoring,radius_vr_vt_corridor,-0.14250707428745554,-0.633916657693719,0.14250707428745554,0.6333896948988794,0.14250707428745554,D_1x_recoverable,4,unknown,25.457956413695403,25.525302544442162,,-0.633916657693719,,,0,0,{},False
phase26_vt_aware_scoring,1.05,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000204777.94336,394233377317.86523,1913.4274862819768,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.671004746308642,-0.11258803253505753,-1.1574769648215892,0.6709554765172211,1.1573463525313261,0.9395914607338702,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,radius_vr_vt_corridor,{},"{""angular_momentum_error_ratio"": -1.1574769648215892, ""energy_error_ratio"": -0.671004746308642, ""r_error_ratio"": 0.052564450309048695, ""vr_ratio"": 0.45467843721044, ""vt_error_ratio"": -1.1496126577097976}",30.81113287234357,False,phase26_vt_aware_scoring,radius_vr_vt_corridor,-0.1548457452714833,-1.1496126577097976,0.1548457452714833,1.1496704889694922,0.1548457452714833,D_1x_recoverable,4,unknown,30.81113287234357,31.05675197696593,,-1.1496126577097976,,,0,0,{},False
phase26_vt_aware_scoring,0.98,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149323574131.62012,149323574131.62012,66.4884777960041,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 96, ""coast_arc"": 1, ""corridor_burn_1"": 18, ""phase76_handoff"": 99867}","{""insertion_window"": 99905, ""no_intercept_possible"": 95}",0.020408163265306076,1.001010170190833,-0.04378221735089306,-0.8063057791602325,1.001578665683642,0.9991142591999487,1.4881393694525158,False,0,18,18,1,0,1,1,1,1,1,0,True,0.0,1363699,0,,0.0,96,-151.07993897490076,0.36,18,radius_vr_vt_corridor,"{""angular_momentum_error_ratio"": 0.437000946805927, ""energy_error_ratio"": 1.1737429976678926, ""r_error_ratio"": -0.019999725835098438, ""vr_ratio"": 0.25385749662898655, ""vt_error_ratio"": 0.46632708652092403}","{""angular_momentum_error_ratio"": -0.019998334753601806, ""energy_error_ratio"": -0.04080542194146549, ""r_error_ratio"": -0.019998334610185547, ""vr_ratio"": 0.002727044308690881, ""vt_error_ratio"": -1.463428926379828e-10}",8.0004957896827,False,phase26_vt_aware_scoring,radius_vr_vt_corridor,-0.02426756872540107,-0.8023710238168129,1.1389615852530983e-10,0.9991440038205993,1.1389615852530983e-10,D_1x_recoverable,4,unknown,8.0004957896827,9.001952258934999,0.46632708652092403,-1.463428926379828e-10,0.46632708637458115,-0.02725526732863437,18,0,"{""burn_b_timing_wait"": 96, ""corridor_burn_1"": 18}",False
phase26_vt_aware_scoring,1.0,165.0,12000.0,1.0,True,True,True,True,-29.385295636110204,-3791.606204635221,-0.0069845823583089784,-0.9012257740911267,-579.7763671875,False,0.7293621181801756,0.02031839432766244,False,2,105,135.919921875,502.3330078125,21.192783332264064,318,True,False,success,phase76_handoff,"{""phase76_handoff"": 105}","{""handoff_ready"": 209, ""insertion_window"": 63, ""intercept_possible_poor_alignment"": 46}",2.104654818683916e-16,1.3396506758790487e-10,-0.034074173710931875,6.698273464708606e-11,0.3259054175294539,0.3132262829276735,1.0000000000000049,False,0,0,0,0,0,1,0,0,0,0,105,True,0.330188679245283,0,0,,0.0,,,,,radius_vr_vt_corridor,{},"{""angular_momentum_error_ratio"": 6.698273464708606e-11, ""energy_error_ratio"": 1.3396506758790487e-10, ""r_error_ratio"": 6.6977734375e-11, ""vr_ratio"": -3.7211082884886824e-11, ""vt_error_ratio"": 4.972083205688995e-15}",2.776776976070846,True,phase26_vt_aware_scoring,radius_vr_vt_corridor,-0.034074173710931834,4.972083205688995e-15,0.034074173710931834,0.3132262831941476,0.034074173710931834,D_1x_recoverable,4,outside_3x,2.776776976070846,4.005637607192157,,4.972083205688995e-15,,,0,0,{},False
phase26_vt_aware_scoring,1.02,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107640.30566,160380456647.33496,1029.6655733346424,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.681889445443471,-0.024462734730208335,-0.5248741722115695,0.6818303967699995,0.5248266330392679,0.9637353295947576,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,radius_vr_vt_corridor,{},"{""angular_momentum_error_ratio"": -0.5248741722115695, ""energy_error_ratio"": -0.681889445443471, ""r_error_ratio"": 0.02138406088631133, ""vr_ratio"": 0.2446362099797887, ""vt_error_ratio"": -0.5348215759543598}",14.945134983837804,False,phase26_vt_aware_scoring,radius_vr_vt_corridor,-0.04359091640216505,-0.5348215759543598,0.04359091640216505,0.5344603977271037,0.04359091640216505,D_1x_recoverable,4,unknown,14.945134983837804,15.010320702522362,,-0.5348215759543598,,,0,0,{},False
phase26_vt_aware_scoring,1.05,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000106000.7754,384903140850.61426,980.1854391913504,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.8453702873813108,-0.010220561444707415,-1.055417207463039,0.8452991988716839,1.0552865575263188,0.9357297215169665,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,radius_vr_vt_corridor,{},"{""angular_momentum_error_ratio"": -1.055417207463039, ""energy_error_ratio"": -0.8453702873813108, ""r_error_ratio"": 0.0513204187800819, ""vr_ratio"": 0.2328535007118405, ""vt_error_ratio"": -1.0527120052774617}",23.561988596416803,False,phase26_vt_aware_scoring,radius_vr_vt_corridor,-0.05735291566162611,-1.0527120052774617,0.05735291566162611,1.052620587859163,0.05735291566162611,D_1x_recoverable,4,unknown,23.561988596416803,23.810486012197636,,-1.0527120052774617,,,0,0,{},False
phase26_vt_aware_scoring,0.98,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149327682452.12012,149327682452.12012,66.48847779516785,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 96, ""coast_arc"": 1, ""corridor_burn_1"": 18, ""phase76_handoff"": 99867}","{""insertion_window"": 99905, ""no_intercept_possible"": 95}",0.020408163265306496,1.001011308379902,-0.025090063551973553,-0.8063058815965695,1.0016020661229608,0.999135346503026,1.4951659464547258,False,0,18,18,1,0,1,1,1,1,1,0,True,0.0,2032565,0,,0.0,96,-159.76094638976411,0.36,18,radius_vr_vt_corridor,"{""angular_momentum_error_ratio"": 0.45572505453876455, ""energy_error_ratio"": 1.1947052440680126, ""r_error_ratio"": -0.019999816056021746, ""vr_ratio"": 0.17031926563540006, ""vt_error_ratio"": 0.4854334503083941}","{""angular_momentum_error_ratio"": -0.01999888252968425, ""energy_error_ratio"": -0.040806562255687975, ""r_error_ratio"": -0.019998882386264193, ""vr_ratio"": 0.002727119005389829, ""vt_error_ratio"": -1.463467838335351e-10}",8.000714931941115,False,phase26_vt_aware_scoring,radius_vr_vt_corridor,-0.005193942399973061,-0.8023710178784924,1.1567292164998626e-10,0.999165869862452,1.1567292164998626e-10,D_1x_recoverable,4,unknown,8.000714931941115,8.998291967325777,0.4854334503083941,-1.463467838335351e-10,0.4854334501620473,-0.02725706318889143,18,0,"{""burn_b_timing_wait"": 96, ""corridor_burn_1"": 18}",False
phase26_vt_aware_scoring,1.0,170.0,12000.0,1.0,True,True,True,True,-30.099257367256808,-2552.5823086070577,-0.007154283714171683,-0.6067225452351612,-1052.3896484375,False,0.49396317678545365,0.010598707260321274,False,6,1010,10.53125,67.607421875,14.814055285645287,1222,True,False,success,phase76_handoff,"{""phase76_handoff"": 1010}","{""handoff_ready"": 209, ""insertion_window"": 560, ""intercept_possible_poor_alignment"": 453}",2.104654818683916e-16,1.8038365054494238e-11,-0.015192246987791962,9.019278608507897e-12,0.7941505641062065,0.769303524146656,1.0000000000000049,False,0,0,0,0,0,1,0,0,0,0,1010,True,0.8265139116202946,0,0,,0.0,,,,,radius_vr_vt_corridor,{},"{""angular_momentum_error_ratio"": 9.019278608507897e-12, ""energy_error_ratio"": 1.8038365054494238e-11, ""r_error_ratio"": 9.014322916666667e-12, ""vr_ratio"": -5.009178944711364e-12, ""vt_error_ratio"": 4.972083205688995e-15}",2.448169600872736,True,phase26_vt_aware_scoring,radius_vr_vt_corridor,-0.015192246987791968,4.972083205688995e-15,0.015192246987791968,0.7693035258300145,0.015192246987791968,D_1x_recoverable,4,A_3x,2.448169600872736,3.7446400113331864,,4.972083205688995e-15,,,0,0,{},False
phase26_vt_aware_scoring,1.02,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072218.56543,156937486231.89258,685.5597949833151,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.6981974715878331,-0.005392923511594131,-0.5058356298554714,0.6981368727963326,0.5057880877520339,0.963265962265492,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,radius_vr_vt_corridor,{},"{""angular_momentum_error_ratio"": -0.5058356298554714, ""energy_error_ratio"": -0.6981974715878331, ""r_error_ratio"": 0.020924998164252345, ""vr_ratio"": 0.16284815999858207, ""vt_error_ratio"": -0.5159640805807512}",11.701670996723127,False,phase26_vt_aware_scoring,radius_vr_vt_corridor,-0.02489502305058251,-0.5159640805807512,0.02489502305058251,0.5156989677340675,0.02489502305058251,D_1x_recoverable,4,unknown,11.701670996723127,11.80057242059,,-0.5159640805807512,,,0,0,{},False
phase26_vt_aware_scoring,1.05,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071118.5596,381608948690.8535,650.7459705683316,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.047619047619047436,0.8780972997267489,0.009127655905139585,-1.0361306609375238,0.8780221157248826,1.0360001860219383,0.9350032816756486,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,radius_vr_vt_corridor,{},"{""angular_momentum_error_ratio"": -1.0361306609375238, ""energy_error_ratio"": -0.8780972997267489, ""r_error_ratio"": 0.050881193158780466, ""vr_ratio"": 0.15454881222905803, ""vt_error_ratio"": -1.03438129940162}",21.702513343785302,False,phase26_vt_aware_scoring,radius_vr_vt_corridor,-0.03892604199510515,-1.03438129940162,0.03892604199510515,1.0342712089509773,0.03892604199510515,D_1x_recoverable,4,unknown,21.702513343785302,22.04401535012979,,-1.03438129940162,,,0,0,{},False
phase26_vt_aware_scoring,0.98,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149331849427.80664,149331849427.80664,66.48847779431966,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 96, ""coast_arc"": 1, ""corridor_burn_1"": 18, ""phase76_handoff"": 99867}","{""insertion_window"": 99905, ""no_intercept_possible"": 95}",0.020408163265306287,1.0010124628204589,-0.013817563036137981,-0.8063059854955821,1.0016166181575978,0.9991482422151117,1.4993951176966982,False,0,18,18,1,0,1,1,1,1,1,0,True,0.0,4049661,0,,0.0,96,-169.68133043080726,0.36,18,radius_vr_vt_corridor,"{""angular_momentum_error_ratio"": 0.46701725610973716, ""energy_error_ratio"": 1.2073695747161735, ""r_error_ratio"": -0.019999907676642448, ""vr_ratio"": 0.08548518143904044, ""vt_error_ratio"": 0.4969562427609291}","{""angular_momentum_error_ratio"": -0.019999438126460527, ""energy_error_ratio"": -0.04080771885166495, ""r_error_ratio"": -0.019999437983036588, ""vr_ratio"": 0.002727194768546687, ""vt_error_ratio"": -1.4635089120661805e-10}",8.0009372029314,False,phase26_vt_aware_scoring,radius_vr_vt_corridor,0.006308609146798016,-0.8023710118555611,1.170601328643735e-10,0.9991791550111428,1.170601328643735e-10,D_1x_recoverable,4,unknown,8.0009372029314,8.995478095675491,0.4969562427609291,-1.4635089120661805e-10,0.4969562426145782,-0.027258184572627686,18,0,"{""burn_b_timing_wait"": 96, ""corridor_burn_1"": 18}",False
phase26_vt_aware_scoring,1.0,175.0,12000.0,1.0,True,True,True,True,-67.92548656141525,-2582.702318568411,-0.016145189110617915,-0.6138817616273774,-5157.419921875,False,0.5104796369222995,0.010969941268989187,False,1,43,1216.3447265625,2626.7353515625,7.257112147984378,255,True,False,success,phase76_handoff,"{""phase76_handoff"": 43}","{""handoff_ready"": 209, ""insertion_window"": 26, ""intercept_possible_poor_alignment"": 20}",2.104654818683916e-16,7.004529062574584e-10,-0.0038053019082545138,-3.5022646825758274e-10,0.16585029829326867,0.15445766656619989,1.0000000000000049,False,0,0,0,0,0,1,0,0,0,0,43,True,0.16862745098039217,0,0,,0.0,,,,,radius_vr_vt_corridor,{},"{""angular_momentum_error_ratio"": -3.5022646825758274e-10, ""energy_error_ratio"": -7.004529062574584e-10, ""r_error_ratio"": -3.5023138020833333e-10, ""vr_ratio"": 1.9457174060883696e-10, ""vt_error_ratio"": 4.972083205688995e-15}",2.5842628567746577,True,phase26_vt_aware_scoring,radius_vr_vt_corridor,-0.003805301908254529,4.972083205688995e-15,0.003805301908254529,0.1544576663384708,0.003805301908254529,D_1x_recoverable,4,A_3x,2.5842628567746577,3.7120208840039144,,4.972083205688995e-15,,,0,0,{},False
phase26_vt_aware_scoring,1.02,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000036247.20605,153440302747.25977,335.9593860876791,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.7080140146639551,0.006107327294770394,-0.4943543840493252,0.7079524827799724,0.49430696231574167,0.9629833240498897,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,radius_vr_vt_corridor,{},"{""angular_momentum_error_ratio"": -0.4943543840493252, ""energy_error_ratio"": -0.7080140146639551, ""r_error_ratio"": 0.020458707032967968, ""vr_ratio"": 0.07975317778584266, ""vt_error_ratio"": -0.50449184032065}",9.08684706703187,False,phase26_vt_aware_scoring,radius_vr_vt_corridor,-0.013620267358068197,-0.50449184032065,0.013620267358068197,0.5043347435151139,0.013620267358068197,D_1x_recoverable,4,unknown,9.08684706703187,9.288759002485973,,-0.50449184032065,,,0,0,{},False
phase26_vt_aware_scoring,1.05,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035695.10156,378263780650.0596,316.2190925781402,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.8977985573807181,0.020795802465610375,-1.0245000139379012,0.89772090788909,1.0243697678174712,0.9345657275839377,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,radius_vr_vt_corridor,{},"{""angular_momentum_error_ratio"": -1.0245000139379012, ""energy_error_ratio"": -0.8977985573807181, ""r_error_ratio"": 0.05043517075334127, ""vr_ratio"": 0.0750350249097049, ""vt_error_ratio"": -1.0233236801470864}",20.446833376035027,False,phase26_vt_aware_scoring,radius_vr_vt_corridor,-0.02781352146132346,-1.0233236801470864,0.02781352146132346,1.0232040199121624,0.02781352146132346,D_1x_recoverable,4,unknown,20.446833376035027,20.864603983081555,,-1.0233236801470864,,,0,0,{},False
phase26_two_step_corridor,0.98,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149532983725.9453,149532983725.9453,44.320395179266534,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 96, ""coast_arc"": 1, ""corridor_burn_1"": 10, ""corridor_burn_2"": 14, ""phase76_handoff"": 99861}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306076,1.0246901252111198,-0.1426785900258876,-1.123615114146792,1.0226447080658725,0.9987720950683138,1.2998219393460562,False,0,18,24,1,0,1,1,1,1,1,0,True,0.0,705902,0,,0.0,96,-124.89652240665426,0.34,24,two_step_radius_then_vt,"{""angular_momentum_error_ratio"": 0.17773686532523883, ""energy_error_ratio"": 0.6487217985732481, ""r_error_ratio"": -0.01999946748038763, ""vr_ratio"": 0.49525942384523597, ""vt_error_ratio"": 0.20177165852883766}","{""angular_momentum_error_ratio"": -0.019996726309692896, ""energy_error_ratio"": -0.04080950920539783, ""r_error_ratio"": -0.01999672630966406, ""vr_ratio"": 6.389740852164602e-07, ""vt_error_ratio"": -2.940014417276971e-14}",7.998690523868402,False,phase26_two_step_corridor,two_step_radius_then_vt,-0.12518223472029347,-1.1261298573340026,1.3186829371609942e-14,0.9987938955359683,1.3186829371609942e-14,D_1x_recoverable,4,unknown,7.998690523868402,8.984068437280873,0.20177165852883766,-2.940014417276971e-14,0.20177165852880827,-0.018164144537293675,24,0,"{""burn_b_timing_wait"": 96, ""corridor_burn_1"": 10, ""corridor_burn_2"": 14}",False
phase26_two_step_corridor,1.0,150.0,8000.0,1.0,True,True,True,True,-25.192574395203952,-3281.9890635371144,-0.005988015668111895,-0.7800950243010297,-1460.0703125,False,0.6312616384372342,0.022897899677950195,False,1,631,473.6396484375,1334.857421875,19.644712995676638,852,True,False,success,phase76_handoff,"{""phase76_handoff"": 631}","{""handoff_ready"": 216, ""insertion_window"": 382, ""intercept_possible_poor_alignment"": 254}",0.0,3.55947010158653e-10,-0.13397459621556124,-1.7797318008717732e-10,0.730935153977333,0.7067683357255949,1.0000000000000073,False,0,0,0,0,0,1,0,0,0,0,631,True,0.7406103286384976,0,0,,0.0,,,,,two_step_radius_then_vt,{},"{""angular_momentum_error_ratio"": -1.7797318008717732e-10, ""energy_error_ratio"": -3.55947010158653e-10, ""r_error_ratio"": -1.7798098958333334e-10, ""vr_ratio"": 9.887642214050619e-11, ""vt_error_ratio"": 7.782391104556687e-15}",2.977871114143954,True,phase26_two_step_corridor,two_step_radius_then_vt,-0.1339745962155612,7.782391104556687e-15,0.1339745962155612,0.7067683366816189,0.1339745962155612,D_1x_recoverable,4,outside_3x,2.977871114143954,3.923702403810297,,7.782391104556687e-15,,,0,0,{},False
phase26_two_step_corridor,1.02,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000208058.7246,170343025558.44434,2026.6388578588494,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.44365947118547316,-0.12535721577320472,-0.4588594855455239,0.44361905538495505,0.4588278026998162,0.9741850063012878,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,two_step_radius_then_vt,{},"{""angular_momentum_error_ratio"": -0.4588594855455239, ""energy_error_ratio"": -0.44365947118547316, ""r_error_ratio"": 0.022712403407792577, ""vr_ratio"": 0.4816155237530073, ""vt_error_ratio"": -0.47087713745199994}",25.625866564702612,False,phase26_two_step_corridor,two_step_radius_then_vt,-0.14250707428745554,-0.47087713745199994,0.14250707428745554,0.47014409611061375,0.14250707428745554,D_1x_recoverable,4,unknown,25.625866564702612,25.712477866227964,,-0.47087713745199994,,,0,0,{},False
phase26_two_step_corridor,1.05,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000204948.18164,394624067795.2461,1952.6134973316935,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.6518721252678656,-0.11258803253505753,-0.8091753282905207,0.6518032612188849,0.809088254310838,0.9516473510587419,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,two_step_radius_then_vt,{},"{""angular_momentum_error_ratio"": -0.8091753282905207, ""energy_error_ratio"": -0.6518721252678656, ""r_error_ratio"": 0.05261654237269948, ""vr_ratio"": 0.46399395715910136, ""vt_error_ratio"": -0.8187139722511465}",30.989889093950367,False,phase26_two_step_corridor,two_step_radius_then_vt,-0.1548457452714833,-0.8187139722511465,0.1548457452714833,0.8184057488767749,0.1548457452714833,D_1x_recoverable,4,unknown,30.989889093950367,31.240380516038975,,-0.8187139722511465,,,0,0,{},False
phase26_two_step_corridor,0.98,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149544899897.94727,149544899897.94727,44.3203951782327,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 96, ""coast_arc"": 1, ""corridor_burn_1"": 10, ""corridor_burn_2"": 14, ""phase76_handoff"": 99861}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306076,1.0246934334345539,-0.04378221735089306,-1.1236149139225642,1.0227252790678758,0.9988764636006175,1.3277791329177384,False,0,18,24,1,0,1,1,1,1,1,0,True,0.0,1363699,0,,0.0,96,-153.173015535447,0.34,24,two_step_radius_then_vt,"{""angular_momentum_error_ratio"": 0.2767395354455463, ""energy_error_ratio"": 0.7221816433682448, ""r_error_ratio"": -0.01999972434845573, ""vr_ratio"": 0.25636376674700956, ""vt_error_ratio"": 0.302795077885787}","{""angular_momentum_error_ratio"": -0.01999831513260412, ""energy_error_ratio"": -0.04081281785796404, ""r_error_ratio"": -0.019998315132583072, ""vr_ratio"": 4.6940339665163477e-07, ""vt_error_ratio"": -2.1401575537530887e-14}",7.999326053032486,False,phase26_two_step_corridor,two_step_radius_then_vt,-0.02426756872540107,-1.1261298575113203,8.863278757967338e-15,0.9989024535586353,8.863278757967338e-15,D_1x_recoverable,4,unknown,7.999326053032486,8.971715422792057,0.302795077885787,-2.1401575537530887e-14,0.3027950778857656,-0.01817012841329607,24,0,"{""burn_b_timing_wait"": 96, ""corridor_burn_1"": 10, ""corridor_burn_2"": 14}",False
phase26_two_step_corridor,1.0,165.0,8000.0,1.0,True,True,True,True,-88.06929902399378,-3143.494158607936,-0.020933166025926386,-0.7471762106990555,-2645.9189453125,False,0.6228607681431453,0.021398883100412866,False,1,182,2175.0126953125,2201.5400390625,24.039640678408468,403,True,False,success,phase76_handoff,"{""phase76_handoff"": 182}","{""handoff_ready"": 216, ""insertion_window"": 109, ""intercept_possible_poor_alignment"": 78}",2.104654818683916e-16,5.870625232460438e-10,-0.034074173710931875,-2.935310709686659e-10,0.4505343981162966,0.4324346135808888,1.0000000000000073,False,0,0,0,0,0,1,0,0,0,0,182,True,0.45161290322580644,1,0,,0.0,,,,,two_step_radius_then_vt,{},"{""angular_momentum_error_ratio"": -2.935310709686659e-10, ""energy_error_ratio"": -5.870625232460438e-10, ""r_error_ratio"": -2.93538671875e-10, ""vr_ratio"": 1.6307517218458297e-10, ""vt_error_ratio"": 7.566213573874556e-15}",3.1567937662689762,True,phase26_two_step_corridor,two_step_radius_then_vt,-0.034074173710931834,7.566213573874556e-15,0.034074173710931834,0.43243461389999965,0.034074173710931834,D_1x_recoverable,4,A_3x,3.1567937662689762,4.001961768532698,,7.566213573874556e-15,,,0,0,{},False
phase26_two_step_corridor,1.02,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107699.07715,160504502316.9912,1044.0342145911768,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.5015665861185644,-0.024462734730208335,-0.3580700078271545,0.5015206672753344,0.3580383150899955,0.9725342061045669,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,two_step_radius_then_vt,{},"{""angular_momentum_error_ratio"": -0.3580700078271545, ""energy_error_ratio"": -0.5015665861185644, ""r_error_ratio"": 0.02140060030893216, ""vr_ratio"": 0.24807601008717187, ""vt_error_ratio"": -0.3715198601031878}",14.968683117592679,False,phase26_two_step_corridor,two_step_radius_then_vt,-0.04359091640216505,-0.3715198601031878,0.04359091640216505,0.37105841247513477,0.04359091640216505,D_1x_recoverable,4,unknown,14.968683117592679,15.054932241378934,,-0.3715198601031878,,,0,0,{},False
