controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,recoverable_crossing,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_planner_mode,planner_mode_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_error_ratio,final_angular_momentum_error_ratio,mean_energy_error_ratio,mean_angular_momentum_error_ratio,mean_crossing_score,mean_recoverability_score,initial_angular_momentum_ratio,final_angular_momentum_ratio,max_speed_ratio,overspeed,turning_point_count,burn_steps,coast_steps,burn_ratio,transfer_burn_count,safety_coast_steps,classification_counts_json
phase21_orbital_transfer_planner,1.0,175.0,8000.0,1.0,True,True,True,True,-31.058008674702325,-3664.12991433049,-0.0073821690331051645,-0.8709259717889519,-762.443359375,False,0.7055993803725469,0.02761116937756757,False,1,8,596.3916015625,607.4658203125,3.3645032623345292,230,True,False,success,phase76_handoff,"{""phase76_handoff"": 8}",2.104654818683916e-16,1.61976129035251e-10,-0.0038053019082545138,-8.098791935205801e-11,0.052706400717546155,0.04215600635667234,0.7055993803725469,0.02761116937756757,0.9961946980917454,0.9999999999190121,1.0000000000000075,False,0,0,8,0.0,0,0,"{""approaching_target"": 198, ""leaving_target"": 32, ""near_capture_window"": 216, ""too_low_angular_momentum"": 18, ""too_low_energy"": 21}"
phase21_orbital_transfer_planner,1.02,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000036254.5703,150403638144.19336,0.044095815097207856,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",0.019607843137254777,0.012160183146788864,0.006107327294770394,0.0061066712587823325,0.013681942743768926,0.006675958317710446,,,1.0061073272947705,1.0061066712587823,1.007978625685314,False,0,6228,93772,0.06228,519,0,"{""leaving_target"": 100000, ""outside_target_orbit"": 100000, ""too_high_energy"": 3114}"
phase21_orbital_transfer_planner,1.05,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035712.5371,375283807257.5791,0.013900264153462943,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",0.04761904761904765,0.04038633464086164,0.020795802465610375,0.020796433085298573,0.039632610305566855,0.02031956974168688,,,1.0207958024656103,1.0207964330852985,0.9758704807256698,False,0,6228,93772,0.06228,519,0,"{""approaching_target"": 19623, ""leaving_target"": 80377, ""outside_target_orbit"": 100000, ""too_high_energy"": 96886}"
phase21_orbital_transfer_planner,0.98,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,129351133093.08789,129351133093.08789,2071.7760070254712,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 18, ""safety_guard"": 99801}",0.020408163265306076,0.8302126822233656,-0.1426785900258876,0.2518939456084543,0.8295488202897672,0.2516291771397809,,,0.8573214099741124,1.2518939456084544,1.3678514218997802,False,0,18,99982,0.00018,2,99801,"{""approaching_target"": 100000, ""inside_target_orbit"": 100000, ""too_high_angular_momentum"": 99991, ""too_high_energy"": 99998, ""too_low_angular_momentum"": 5}"
phase21_orbital_transfer_planner,1.0,150.0,10000.0,1.0,True,True,True,True,-56.80655889685723,-3462.776521423222,-0.013502334433540866,-0.823066342493355,-3817.8857421875,False,0.6746558758239845,0.02052503083453011,False,1,1711,693.05859375,2453.6474609375,78.06700913583241,1927,True,False,success,phase76_handoff,"{""phase76_handoff"": 1711}",0.0,6.542940377050465e-10,-0.13397459621556124,-3.27146987699541e-10,0.8624157506482487,0.9057881760129234,0.6746558758239845,0.02052503083453011,0.8660254037844387,0.999999999672853,1.0000000000000058,False,0,0,1711,0.0,0,0,"{""approaching_target"": 1610, ""leaving_target"": 317, ""near_capture_window"": 212, ""too_low_angular_momentum"": 1719, ""too_low_energy"": 1721}"
phase21_orbital_transfer_planner,1.02,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000207913.0,151847491987.20605,0.04737314593263204,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3117, ""coast_to_crossing"": 93772, ""energy_shape"": 3111}",0.01960784313725499,0.02267413977837576,-0.12535721577320472,0.011529365124245914,0.034836791041211485,0.012245996315675193,,,0.8746427842267953,1.0115293651242458,1.1257786250435151,False,0,6228,93772,0.06228,519,0,"{""leaving_target"": 100000, ""outside_target_orbit"": 100000, ""too_high_energy"": 23310, ""too_low_angular_momentum"": 4}"
phase21_orbital_transfer_planner,1.05,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000204775.41406,376298537769.04395,0.013072124630703362,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3116, ""coast_to_crossing"": 93772, ""energy_shape"": 3112}",0.04761904761904765,0.03642545469461092,-0.11258803253505753,0.018653505869549305,0.04577159109392982,0.019679446018898875,,,0.8874119674649424,1.0186535058695494,1.1113206025120224,False,0,6228,93772,0.06228,519,0,"{""approaching_target"": 23642, ""leaving_target"": 76358, ""outside_target_orbit"": 100000, ""too_high_angular_momentum"": 3112, ""too_high_energy"": 100000, ""too_low_angular_momentum"": 3}"
phase21_orbital_transfer_planner,0.98,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,139220215493.20312,139220215493.20312,1086.605396114574,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 16, ""safety_guard"": 99803}",0.020408163265306076,0.8028386610814983,-0.04378221735089306,0.3071568027996412,0.8023496180165026,0.30696948903830484,,,0.956217782649107,1.3071568027996412,1.3578104049090396,False,0,16,99984,0.00016,2,99803,"{""approaching_target"": 100000, ""inside_target_orbit"": 100000, ""too_high_angular_momentum"": 99996, ""too_high_energy"": 99998, ""too_low_angular_momentum"": 1}"
phase21_orbital_transfer_planner,1.0,165.0,10000.0,1.0,True,True,True,True,-44.608526823850546,-3025.2685757801814,-0.010602987744017906,-0.7190752063618795,-2523.248046875,False,0.5879837507187582,0.01630347108872191,False,1,41,1109.8916015625,1452.48828125,20.023515910274185,257,True,False,success,phase76_handoff,"{""phase76_handoff"": 41}",2.104654818683916e-16,3.8731815302402797e-10,-0.034074173710931875,-1.9365930641171432e-10,0.1618266520108394,0.1566586163525732,0.5879837507187582,0.01630347108872191,0.9659258262890681,0.9999999998063407,1.000000000000006,False,0,0,41,0.0,0,0,"{""approaching_target"": 234, ""leaving_target"": 23, ""near_capture_window"": 212, ""too_low_angular_momentum"": 48, ""too_low_energy"": 50}"
phase21_orbital_transfer_planner,1.02,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107623.57324,150957242174.11328,0.06268619488813208,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3115, ""coast_to_crossing"": 93772, ""energy_shape"": 3113}",0.019607843137254777,0.04156336373509932,-0.024462734730208335,0.021199404808834626,0.04321033357849777,0.02059114903152114,,,0.9755372652697917,1.0211994048088346,1.0332233974206155,False,0,6228,93772,0.06228,519,0,"{""leaving_target"": 100000, ""outside_target_orbit"": 100000, ""too_high_energy"": 97005}"
phase21_orbital_transfer_planner,1.05,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000105999.40234,375671540119.2422,0.08914640525677081,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",0.04761904761904765,0.016175259631361304,-0.010220561444707415,-0.010224888015801315,0.016669616795149878,0.010611411010336412,,,0.9897794385552926,0.9897751119841987,1.005977307113983,False,0,6228,93772,0.06228,519,0,"{""approaching_target"": 39893, ""leaving_target"": 60107, ""outside_target_orbit"": 100000, ""too_high_energy"": 4425}"
phase21_orbital_transfer_planner,0.98,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,142731397770.03613,142731397770.03613,736.0905855652683,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 16, ""safety_guard"": 99803}",0.020408163265306496,0.8187106704123054,-0.025090063551973553,0.3258911111968379,0.8182131038910605,0.3257030261091073,,,0.9749099364480265,1.325891111196838,1.3636432978484332,False,0,16,99984,0.00016,2,99803,"{""approaching_target"": 100000, ""inside_target_orbit"": 100000, ""too_high_angular_momentum"": 99997, ""too_high_energy"": 99998}"
phase21_orbital_transfer_planner,1.0,170.0,10000.0,1.0,True,True,True,True,-14.986215709532582,-4062.7001351939803,-0.0035620692457484448,-0.9656620114621247,-1402.0849609375,False,0.7768040924515426,0.02687945836559521,False,1,26,96.537109375,1044.1005859375,8.944379745003824,243,True,False,success,phase76_handoff,"{""phase76_handoff"": 26}",2.104654818683916e-16,2.784151045515293e-10,-0.015192246987791962,-1.3920757320459854e-10,0.11911657730373447,0.11527864173158785,0.7768040924515426,0.02687945836559521,0.984807753012208,0.9999999998607925,1.0000000000000058,False,0,0,26,0.0,0,0,"{""approaching_target"": 222, ""leaving_target"": 21, ""near_capture_window"": 211, ""too_low_angular_momentum"": 35, ""too_low_energy"": 37}"
phase21_orbital_transfer_planner,1.02,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072207.33203,150643231417.0166,0.1344969261323858,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3115, ""coast_to_crossing"": 93772, ""energy_shape"": 3113}",0.01960784313725499,0.07935114674960966,-0.005392923511594131,0.04027274209222441,0.0792431117088637,0.03956043129957705,,,0.9946070764884059,1.0402727420922244,1.0341628620437904,False,0,6228,93772,0.06228,519,0,"{""leaving_target"": 100000, ""outside_target_orbit"": 100000, ""too_high_angular_momentum"": 96885, ""too_high_energy"": 99999}"
phase21_orbital_transfer_planner,1.05,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071117.6299,375450797313.20703,0.03857951987176224,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",0.047619047619047436,0.01890058228235675,0.009127655905139585,0.009125494372826216,0.021699947528709383,0.010148776263773024,,,1.0091276559051396,1.0091254943728263,1.0066404257082722,False,0,6228,93772,0.06228,519,0,"{""approaching_target"": 37077, ""leaving_target"": 62923, ""outside_target_orbit"": 100000, ""too_high_angular_momentum"": 3114, ""too_high_energy"": 7794}"
phase21_orbital_transfer_planner,0.98,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,146299531994.8496,146299531994.8496,379.6530562375222,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 16, ""safety_guard"": 99803}",0.020408163265306287,0.8283064143907742,-0.013817563036137981,0.33718986655262106,0.8278036930585951,0.3370014777126746,,,0.986182436963862,1.337189866552621,1.3671579120920827,False,0,16,99984,0.00016,2,99803,"{""approaching_target"": 100000, ""inside_target_orbit"": 100000, ""too_high_angular_momentum"": 99997, ""too_high_energy"": 99999}"
phase21_orbital_transfer_planner,1.0,175.0,10000.0,1.0,True,True,True,True,-79.19029577566482,-3603.0741488999756,-0.018822718330738394,-0.8564136446924371,-4727.6806640625,False,0.7077181783811932,0.021957297513013917,False,1,7,2218.6337890625,2824.8642578125,3.501781638919049,224,True,False,success,phase76_handoff,"{""phase76_handoff"": 7}",2.104654818683916e-16,7.532854247744352e-10,-0.0038053019082545138,-3.7664298555721054e-10,0.0447136338407116,0.03713902085836511,0.7077181783811932,0.021957297513013917,0.9961946980917454,0.9999999996233571,1.0000000000000058,False,0,0,7,0.0,0,0,"{""approaching_target"": 213, ""leaving_target"": 11, ""near_capture_window"": 212, ""too_low_angular_momentum"": 15, ""too_low_energy"": 17}"
phase21_orbital_transfer_planner,1.02,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000036241.5664,150322259765.8125,0.005746828574828214,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",0.019607843137254777,0.01215991808392534,0.006107327294770394,0.006106616667530337,0.013878831495140296,0.006818113039075401,,,1.0061073272947705,1.0061066166675303,1.0124368274564308,False,0,6228,93772,0.06228,519,0,"{""approaching_target"": 8039, ""leaving_target"": 91961, ""outside_target_orbit"": 100000, ""too_high_energy"": 3114}"
phase21_orbital_transfer_planner,1.05,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035694.63086,375226344866.5703,0.013067731758677262,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",0.04761904761904765,0.040386369889541196,0.020795802465610375,0.020796509367304473,0.03994594710931631,0.02052416998743348,,,1.0207958024656103,1.0207965093673044,0.975863113227021,False,0,6228,93772,0.06228,519,0,"{""approaching_target"": 34564, ""leaving_target"": 65436, ""outside_target_orbit"": 100000, ""too_high_energy"": 96886}"
phase21_orbital_transfer_planner,0.98,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,129351370308.02539,129351370308.02539,2071.7695379563415,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 15, ""safety_guard"": 99804}",0.020408163265306076,0.8302198642761162,-0.1426785900258876,0.2518972847422641,0.829793166484369,0.2517321165966337,,,0.8573214099741124,1.251897284742264,1.3678541272723257,False,0,15,99985,0.00015,2,99804,"{""approaching_target"": 100000, ""inside_target_orbit"": 100000, ""too_high_angular_momentum"": 99993, ""too_high_energy"": 99999, ""too_low_angular_momentum"": 4}"
phase21_orbital_transfer_planner,1.0,150.0,12000.0,1.0,True,True,True,True,-39.808748203602455,-4852.3106761866475,-0.009462129762191894,-1.1533443108967762,-1244.0107421875,False,0.9340300045979194,0.03135376273812549,False,4,55,51.9462890625,217.6943359375,21.732370898338264,270,True,False,success,phase76_handoff,"{""phase76_handoff"": 55}",0.0,5.8061954344960664e-11,-0.13397459621556124,2.903110409476575e-11,0.2098163772666017,0.2070300221890964,0.9340300045979194,0.03135376273812549,0.8660254037844387,1.000000000029031,1.0000000000000049,False,0,0,55,0.0,0,0,"{""approaching_target"": 240, ""leaving_target"": 30, ""near_capture_window"": 209, ""too_low_angular_momentum"": 64, ""too_low_energy"": 65}"
phase21_orbital_transfer_planner,1.02,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000207838.4541,151537422827.49414,0.09957020959252831,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3117, ""coast_to_crossing"": 93772, ""energy_shape"": 3111}",0.01960784313725499,0.0766616580541641,-0.12535721577320472,0.03893339940160312,0.08390670873478116,0.03807941658065383,,,0.8746427842267953,1.0389333994016032,1.1297339326541278,False,0,6228,93772,0.06228,519,0,"{""leaving_target"": 100000, ""outside_target_orbit"": 100000, ""too_high_energy"": 97419, ""too_low_angular_momentum"": 4}"
phase21_orbital_transfer_planner,1.05,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000204672.7666,376079422659.31055,0.04273826409652691,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3116, ""coast_to_crossing"": 93772, ""energy_shape"": 3112}",0.04761904761904765,0.08560428469166204,-0.11258803253505753,0.044935493423773,0.08946937685091118,0.043707414755979807,,,0.8874119674649424,1.044935493423773,1.1057962573016271,False,0,6228,93772,0.06228,519,0,"{""leaving_target"": 100000, ""outside_target_orbit"": 100000, ""too_high_angular_momentum"": 96884, ""too_high_energy"": 97129, ""too_low_angular_momentum"": 2}"
phase21_orbital_transfer_planner,0.98,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,139229823158.75195,139229823158.75195,1086.1990011728453,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 14, ""safety_guard"": 99805}",0.020408163265306076,0.8507428340388336,-0.04378221735089306,0.3247051633809256,0.8504180120348904,0.32458347361586676,,,0.956217782649107,1.3247051633809255,1.3753375412564228,False,0,14,99986,0.00014,2,99805,"{""approaching_target"": 100000, ""inside_target_orbit"": 100000, ""too_high_angular_momentum"": 99996, ""too_high_energy"": 99999, ""too_low_angular_momentum"": 1}"
phase21_orbital_transfer_planner,1.0,165.0,12000.0,1.0,True,True,True,True,-49.89490215814327,-3804.1918098357014,-0.011859504757034702,-0.904217242924399,-3756.763671875,False,0.7376052005488627,0.020534347013872814,False,1,47,861.8408203125,1917.5859375,12.276941494087874,260,True,False,success,phase76_handoff,"{""phase76_handoff"": 47}",2.104654818683916e-16,5.113460928855167e-10,-0.034074173710931875,-2.556731218535144e-10,0.18107684618310782,0.16981116337464267,0.7376052005488627,0.020534347013872814,0.9659258262890681,0.9999999997443269,1.0000000000000049,False,0,0,47,0.0,0,0,"{""approaching_target"": 239, ""leaving_target"": 21, ""near_capture_window"": 209, ""too_low_angular_momentum"": 53, ""too_low_energy"": 55}"
phase21_orbital_transfer_planner,1.02,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107584.9629,150796348067.69824,0.06828234744894587,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3115, ""coast_to_crossing"": 93772, ""energy_shape"": 3113}",0.019607843137254777,0.059567961450127146,-0.024462734730208335,0.030331573744878874,0.06029328134939934,0.02947686812203231,,,0.9755372652697917,1.0303315737448788,1.041855793928595,False,0,6228,93772,0.06228,519,0,"{""leaving_target"": 100000, ""outside_target_orbit"": 100000, ""too_high_energy"": 97029}"
phase21_orbital_transfer_planner,1.05,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000105946.2383,375557917506.9922,0.07402800683239043,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",0.04761904761904765,0.016178312135533418,-0.010220561444707415,-0.010225561711119446,0.017109129734925007,0.010816579970895114,,,0.9897794385552926,0.9897744382888806,1.0120014699361093,False,0,6228,93772,0.06228,519,0,"{""approaching_target"": 48925, ""leaving_target"": 51075, ""outside_target_orbit"": 100000, ""too_high_energy"": 4237}"
phase21_orbital_transfer_planner,0.98,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,142729189089.98145,142729189089.98145,736.0426819403393,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 13, ""safety_guard"": 99806}",0.020408163265306496,0.794608842719898,-0.025090063551973553,0.31711787183325674,0.7944204225074232,0.3170467740738575,,,0.9749099364480265,1.3171178718332568,1.3547772112660352,False,0,13,99987,0.00013,2,99806,"{""approaching_target"": 100000, ""inside_target_orbit"": 100000, ""too_high_angular_momentum"": 99997, ""too_high_energy"": 99999}"
phase21_orbital_transfer_planner,1.0,170.0,12000.0,1.0,True,True,True,True,-59.117835269584,-2644.140708489538,-0.01405170104118139,-0.628485034627588,-4974.4609375,False,0.5196500696147496,0.011302579212861713,False,1,19,567.279296875,2772.2412109375,6.334229874531583,231,True,False,success,phase76_handoff,"{""phase76_handoff"": 19}",2.104654818683916e-16,7.39254322494715e-10,-0.015192246987791962,-3.6962701919711793e-10,0.08395073686818688,0.07826315739382109,0.5196500696147496,0.011302579212861713,0.984807753012208,0.999999999630373,1.0000000000000049,False,0,0,19,0.0,0,0,"{""approaching_target"": 220, ""leaving_target"": 11, ""near_capture_window"": 209, ""too_low_angular_momentum"": 24, ""too_low_energy"": 25}"
phase21_orbital_transfer_planner,1.02,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072181.4248,150533535088.92773,0.046792610485921454,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",0.01960784313725499,0.009954619869272785,-0.005392923511594131,-0.005395094473039987,0.010580823628644575,0.005913040167869656,,,0.9946070764884059,0.99460490552696,1.0165487374796371,False,0,6228,93772,0.06228,519,0,"{""approaching_target"": 28284, ""leaving_target"": 71716, ""outside_target_orbit"": 100000, ""too_high_energy"": 3114}"
phase21_orbital_transfer_planner,1.05,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071081.95703,375374518684.4072,0.03181424444201045,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",0.047619047619047436,0.018899469869908776,0.009127655905139585,0.00912519111298972,0.02193299136526293,0.010352990275133773,,,1.0091276559051396,1.0091251911129897,1.012792426191769,False,0,6228,93772,0.06228,519,0,"{""approaching_target"": 46531, ""leaving_target"": 53469, ""outside_target_orbit"": 100000, ""too_high_angular_momentum"": 3114, ""too_high_energy"": 7044}"
phase21_orbital_transfer_planner,0.98,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,146299857936.08496,146299857936.08496,379.3456099177911,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 13, ""safety_guard"": 99806}",0.020408163265306287,0.8039633178546781,-0.013817563036137981,0.32841533707084514,0.803772941642481,0.32834400823951393,,,0.986182436963862,1.3284153370708451,1.3582259378499502,False,0,13,99987,0.00013,2,99806,"{""approaching_target"": 100000, ""inside_target_orbit"": 100000, ""too_high_angular_momentum"": 99997, ""too_high_energy"": 99999}"
phase21_orbital_transfer_planner,1.0,175.0,12000.0,1.0,True,True,True,True,-49.59440466036999,-3805.3841505526866,-0.011788079594339246,-0.9045006500420295,-4449.8916015625,False,0.7377462161401496,0.02054370229463622,False,1,25,509.548828125,2621.802734375,2.228509408401243,238,True,False,success,phase76_handoff,"{""phase76_handoff"": 25}",2.104654818683916e-16,6.99137496995781e-10,-0.0038053019082545138,-3.495687966797318e-10,0.1117721993164184,0.09612948704126306,0.7377462161401496,0.02054370229463622,0.9961946980917454,0.9999999996504312,1.0000000000000049,False,0,0,25,0.0,0,0,"{""approaching_target"": 219, ""leaving_target"": 19, ""near_capture_window"": 209, ""too_low_angular_momentum"": 31, ""too_low_energy"": 33}"
phase21_orbital_transfer_planner,1.02,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000036228.56152,150267974078.37793,0.009261902636840692,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",0.019607843137254777,0.012159706300613856,0.006107327294770394,0.0061065620907307635,0.014104851854952836,0.006960267722610895,,,1.0061073272947705,1.0061065620907308,1.0168951966717692,False,0,6228,93772,0.06228,519,0,"{""approaching_target"": 21681, ""leaving_target"": 78319, ""outside_target_orbit"": 100000, ""too_high_energy"": 3114}"
phase21_orbital_transfer_planner,1.05,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035676.7256,375188035176.5996,0.011392661160146823,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",0.04761904761904765,0.04038644066087986,0.020795802465610375,0.02079658572207968,0.04027503168828546,0.02072876691617168,,,1.0207958024656103,1.0207965857220798,0.9758557570421258,False,0,6228,93772,0.06228,519,0,"{""approaching_target"": 44723, ""leaving_target"": 55277, ""outside_target_orbit"": 100000, ""too_high_energy"": 96886, ""too_low_energy"": 3101}"
