t, pos_x, pos_y, vel_x, vel_y, thrust_x, thrust_y
1.110000000000000000e+03,1.499999999962941284e+11,3.305632834035824612e+07,-6.652107392562692408e-03,2.978094344738674408e+04,-1.872983981086271950e-04,8.499056345982405336e-01
1.120000000000000000e+03,1.499999999962269897e+11,3.335413785982254520e+07,-6.712981184248599693e-03,2.978095194643008654e+04,-1.889856089641880432e-04,8.499047843194944551e-01
1.130000000000000000e+03,1.499999999961592407e+11,3.365194746427719295e+07,-6.773871847965321977e-03,2.978096044546481062e+04,-1.906728169244665974e-04,8.499039340382489316e-01
1.140000000000000000e+03,1.499999999960908813e+11,3.394975715372209996e+07,-6.834779383683209364e-03,2.978096894449091269e+04,-1.923600219894459440e-04,8.499030837545036299e-01
1.150000000000000000e+03,1.499999999960219116e+11,3.424756692815718055e+07,-6.895703791372611961e-03,2.978097744350839639e+04,-1.940472241591093591e-04,8.499022334682589941e-01
1.160000000000000000e+03,1.499999999959523315e+11,3.454537678758235276e+07,-6.956645071003879008e-03,2.978098594251726172e+04,-1.957344234334399834e-04,8.499013831795144691e-01
1.170000000000000000e+03,1.499999999958821411e+11,3.484318673199752718e+07,-7.017603222547359743e-03,2.978099444151750504e+04,-1.974216198124211744e-04,8.499005328882706101e-01
1.180000000000000000e+03,1.499999999958113403e+11,3.514099676140262187e+07,-7.078578245973404272e-03,2.978100294050912999e+04,-1.991088132960359101e-04,8.498996825945270839e-01
1.190000000000000000e+03,1.499999999957399597e+11,3.543880687579753995e+07,-7.139570141252360967e-03,2.978101143949213292e+04,-2.007960038842675210e-04,8.498988322982840016e-01
1.200000000000000000e+03,1.499999999956679688e+11,3.573661707518220693e+07,-7.200578908354578200e-03,2.978101993846651749e+04,-2.024831915770991747e-04,8.498979819995413632e-01
1.210000000000000000e+03,1.499999999955953674e+11,3.603442735955653340e+07,-7.261604547250405210e-03,2.978102843743228004e+04,-2.041703763745140662e-04,8.498971316982991686e-01
1.220000000000000000e+03,1.499999999955221558e+11,3.633223772892042994e+07,-7.322647057910191236e-03,2.978103693638942423e+04,-2.058575582764954174e-04,8.498962813945574180e-01
1.230000000000000000e+03,1.499999999954483337e+11,3.663004818327380717e+07,-7.383706440304283782e-03,2.978104543533794640e+04,-2.075447372830263690e-04,8.498954310883161112e-01
1.240000000000000000e+03,1.499999999953738708e+11,3.692785872261658311e+07,-7.444782694403031219e-03,2.978105393427785020e+04,-2.092319133940902514e-04,8.498945807795753593e-01
1.250000000000000000e+03,1.499999999952987976e+11,3.722566934694867581e+07,-7.505875820176781919e-03,2.978106243320913200e+04,-2.109190866096702051e-04,8.498937304683348293e-01
1.260000000000000000e+03,1.499999999952231140e+11,3.752348005626999587e+07,-7.566985817595884255e-03,2.978107093213179542e+04,-2.126062569297493981e-04,8.498928801545949652e-01
1.270000000000000000e+03,1.499999999951468201e+11,3.782129085058045387e+07,-7.628112686630684862e-03,2.978107943104583683e+04,-2.142934243543109980e-04,8.498920298383556560e-01
1.280000000000000000e+03,1.499999999950699158e+11,3.811910172987996787e+07,-7.689256427251532112e-03,2.978108792995125987e+04,-2.159805888833383081e-04,8.498911795196165686e-01
1.290000000000000000e+03,1.499999999949924011e+11,3.841691269416844845e+07,-7.750417039428772643e-03,2.978109642884806090e+04,-2.176677505168144421e-04,8.498903291983782582e-01
1.300000000000000000e+03,1.499999999949142761e+11,3.871472374344581366e+07,-7.811594523132754826e-03,2.978110492773624355e+04,-2.193549092547226488e-04,8.498894788746402806e-01
1.310000000000000000e+03,1.499999999948355408e+11,3.901253487771197408e+07,-7.872788878333824431e-03,2.978111342661580420e+04,-2.210420650970462047e-04,8.498886285484028580e-01
1.320000000000000000e+03,1.499999999947561951e+11,3.931034609696684033e+07,-7.934000105002329828e-03,2.978112192548674284e+04,-2.227292180437680333e-04,8.498877782196657682e-01
1.330000000000000000e+03,1.499999999946762390e+11,3.960815740121033043e+07,-7.995228203108616788e-03,2.978113042434906311e+04,-2.244163680948717092e-04,8.498869278884295664e-01
1.340000000000000000e+03,1.499999999945956726e+11,3.990596879044235498e+07,-8.056473172623031948e-03,2.978113892320276136e+04,-2.261035152503400748e-04,8.498860775546936974e-01
1.350000000000000000e+03,1.499999999945144958e+11,4.020378026466283202e+07,-8.117735013515921944e-03,2.978114742204784125e+04,-2.277906595101565959e-04,8.498852272184583834e-01
1.360000000000000000e+03,1.499999999944327087e+11,4.050159182387167215e+07,-8.179013725757631678e-03,2.978115592088429912e+04,-2.294778008743043050e-04,8.498843768797234022e-01
1.370000000000000000e+03,1.499999999943503113e+11,4.079940346806879342e+07,-8.240309309318509523e-03,2.978116441971213862e+04,-2.311649393427666135e-04,8.498835265384893090e-01
1.380000000000000000e+03,1.499999999942673035e+11,4.109721519725410640e+07,-8.301621764168900380e-03,2.978117291853135612e+04,-2.328520749155264726e-04,8.498826761947555486e-01
1.390000000000000000e+03,1.499999999941836853e+11,4.139502701142752916e+07,-8.362951090279149152e-03,2.978118141734195160e+04,-2.345392075925672396e-04,8.498818258485224542e-01
1.400000000000000000e+03,1.499999999940994568e+11,4.169283891058896482e+07,-8.424297287619602476e-03,2.978118991614392871e+04,-2.362263373738720824e-04,8.498809754997899146e-01
1.410000000000000000e+03,1.499999999940145874e+11,4.199065089473833889e+07,-8.485660356160605253e-03,2.978119841493728381e+04,-2.379134642594242228e-04,8.498801251485579300e-01
1.420000000000000000e+03,1.499999999939291077e+11,4.228846296387556195e+07,-8.547040295872502386e-03,2.978120691372202054e+04,-2.396005882492068288e-04,8.498792747948265003e-01
1.430000000000000000e+03,1.499999999938430176e+11,4.258627511800054461e+07,-8.608437106725638777e-03,2.978121541249813527e+04,-2.412877093432031492e-04,8.498784244385956255e-01
1.440000000000000000e+03,1.499999999937563171e+11,4.288408735711319745e+07,-8.669850788690359328e-03,2.978122391126562798e+04,-2.429748275413962707e-04,8.498775740798651945e-01
1.450000000000000000e+03,1.499999999936690063e+11,4.318189968121344596e+07,-8.731281341737008941e-03,2.978123241002450231e+04,-2.446619428437696048e-04,8.498767237186356516e-01
1.460000000000000000e+03,1.499999999935810852e+11,4.347971209030119330e+07,-8.792728765835932520e-03,2.978124090877475464e+04,-2.463490552503061026e-04,8.498758733549066635e-01
