t, pos_x, pos_y, vel_x, vel_y, thrust_x, thrust_y
9.300000000000000000e+02,1.499999999973985291e+11,2.769577153484193981e+07,-5.559268745072450807e-03,2.978079049949447290e+04,-1.569427026916305531e-04,8.499999855111691760e-01
9.400000000000000000e+02,1.499999999973423157e+11,2.799357952483677492e+07,-5.619838981084286124e-03,2.978079899948343518e+04,-1.586302812144609964e-04,8.499999851979022081e-01
9.500000000000000000e+02,1.499999999972855225e+11,2.829138759983149916e+07,-5.680426092816159844e-03,2.978080749947227741e+04,-1.603178602170834000e-04,8.499999848812843650e-01
9.600000000000000000e+02,1.499999999972281189e+11,2.858919575982610881e+07,-5.741030080272172854e-03,2.978081599946099959e+04,-1.620054396994779502e-04,8.499999845613160909e-01
9.700000000000000000e+02,1.499999999971701050e+11,2.888700400482060388e+07,-5.801650943456425173e-03,2.978082449944960172e+04,-1.636930196616247246e-04,8.499999842379971637e-01
9.800000000000000000e+02,1.499999999971114807e+11,2.918481233481498435e+07,-5.862288682373016820e-03,2.978083299943808015e+04,-1.653806001035037197e-04,8.499999839113275835e-01
9.900000000000000000e+02,1.499999999970522461e+11,2.948262074980925024e+07,-5.922943297026048680e-03,2.978084149942643853e+04,-1.670681810250950676e-04,8.499999835813075721e-01
1.000000000000000000e+03,1.499999999969924011e+11,2.978042924980339780e+07,-5.983614787419619906e-03,2.978084999941467686e+04,-1.687557624263786834e-04,8.499999832479367967e-01
1.010000000000000000e+03,1.499999999969319458e+11,3.007823783479742706e+07,-6.044303153557830516e-03,2.978085849940279513e+04,-1.704433443073347532e-04,8.499999829112153682e-01
1.020000000000000000e+03,1.499999999968709106e+11,3.037604650479133427e+07,-6.105008395444780529e-03,2.978086699939079335e+04,-1.721309266679432737e-04,8.499999825711433976e-01
1.030000000000000000e+03,1.499999999968092651e+11,3.067385525978511944e+07,-6.165730513084568230e-03,2.978087549937867152e+04,-1.738185095081842954e-04,8.499999822277209960e-01
1.040000000000000000e+03,1.499999999967470093e+11,3.097166409977878258e+07,-6.226469506481293638e-03,2.978088399936642963e+04,-1.755060928280379232e-04,8.499999818809477192e-01
1.050000000000000000e+03,1.499999999966841431e+11,3.126947302477232367e+07,-6.287225375639055036e-03,2.978089249935406770e+04,-1.771936766274841266e-04,8.499999815308239004e-01
1.060000000000000000e+03,1.499999999966206665e+11,3.156728203476573899e+07,-6.347998120561951577e-03,2.978090099934158206e+04,-1.788812609065031187e-04,8.499999811773497616e-01
1.070000000000000000e+03,1.499999999965565796e+11,3.186509112975902855e+07,-6.408787741254080676e-03,2.978090949932897638e+04,-1.805688456650747606e-04,8.499999808205245255e-01
1.080000000000000000e+03,1.499999999964918823e+11,3.216290030975219235e+07,-6.469594237719541487e-03,2.978091799931625064e+04,-1.822564309031792656e-04,8.499999804603490805e-01
1.090000000000000000e+03,1.499999999964265747e+11,3.246070957474522665e+07,-6.530417609962432292e-03,2.978092649930340485e+04,-1.839440166207966030e-04,8.499999800968227603e-01
1.100000000000000000e+03,1.499999999963606567e+11,3.275851892473813146e+07,-6.591257857986850509e-03,2.978093499929043901e+04,-1.856316028179068778e-04,8.499999797299455651e-01
