variant_name,sweep,predictive_horizon,replan_interval,score_mode,action_space,burn_hold_steps,controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,recoverable_crossing,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_planner_mode,planner_mode_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_ratio,final_angular_momentum_ratio,max_speed_ratio,overspeed,turning_point_count,mean_abs_tracking_error,initial_transfer_energy_error_ratio,final_transfer_energy_error_ratio,initial_transfer_angular_momentum_error_ratio,final_transfer_angular_momentum_error_ratio,burn_steps,coast_steps,burn_ratio,event_count,burn_count,predictive_replans,candidate_eval_count,runtime_seconds,planner_choice_counts_json,planner_choice_named_counts_json,coast_chosen_pct,prograde_pct,retrograde_pct,radial_inward_pct,radial_outward_pct,diagonal_pct,avg_chosen_thrust_norm,avg_score_margin,event_steps_json,burn_steps_json
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,0.98,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,139008783888.27637,139008783888.27637,1098.3307887656276,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.020408163265306076,0.020408163333968336,0.9757324312745989,0.9742755107728206,1.0101525294349747,False,0,0.019498493773499517,0.01020408163265299,0.010204081700628625,0.03891593766554585,0.03891593766559898,0,100000,0.0,0,0,1250,11250,4.7451435000002675,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3107272831547334e-10,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.02,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107816.6211,160774022069.2666,1076.6726775479326,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.019607843137254777,0.019607843078840295,0.956409083597835,0.9550640145853833,0.9901475290218554,False,0,0.02048701249227391,0.009803921568627437,0.009803921509628808,0.029256558656644043,0.029256558656642277,0,100000,0.0,0,0,1250,11250,4.802189299996826,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.0,175.0,10000.0,1.0,True,True,True,True,-79.19029577566481,-3603.0741488999756,-0.01882271833073839,-0.8564136446924371,-4727.6806640625,False,0.7077181783811932,0.021957297513013917,False,1,7,2218.6337890625,2824.8642578125,3.50178163891905,224,True,False,success,phase76_handoff,"{""phase76_handoff"": 7}",2.104654818683916e-16,7.532826887231708e-10,0.9961946980917454,1.0000000000000058,1.0000000000000058,False,0,3.9194432095307846e-07,2.104654818683916e-16,7.532826887231708e-10,0.0038053019082545138,3.766413375752306e-10,0,0,0.0,0,0,0,0,0.0035611999992397614,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.05,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000106265.22266,385619314241.02734,1061.2433008992634,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.04761904761904765,0.04761904756701995,0.942647084338374,0.9413776639785437,0.9759000597797406,False,0,0.05012956102188568,0.023809523809523878,0.023809523756195484,0.022074635036229126,0.02207463503623276,0,100000,0.0,0,0,1250,11250,4.781786200001079,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,0.98,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,87215110503.16211,87215110503.16211,6283.04912785524,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.020408163265306496,2.422845102659296,0.9948060576000269,1.1027229818209259,1.8610893480085962,False,0,0.0160478197612757,0.010204081632653406,2.408616651632703,0.020128657787653964,2.0954462742649946,0,99920,0.0,0,0,1250,11250,4.813532399999531,"{""coast"": 1249, ""diagonal"": 1}","{""coast"": 1249, ""retrograde_outward"": 1}",99.92,0.0,0.0,0.0,0.0,0.08,7.547184905645283e-05,2.6280812510215413e-08,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.02,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072336.8672,157230234270.02344,722.6926267480444,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.01960784313725499,0.019607843110938175,0.9751049769494176,0.9741842566885089,0.9901475336140375,False,0,0.020250669165157918,0.009803921568627649,0.009803921542047667,0.010280457151176597,0.010280457151147332,0,100000,0.0,0,0,1250,11250,5.428167300000496,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.0,150.0,12000.0,1.0,True,True,True,True,-39.80874820360246,-4852.3106761866475,-0.009462129762191896,-1.1533443108967762,-1244.0107421875,False,0.9340300045979194,0.03135376273812549,False,4,55,51.9462890625,217.6943359375,21.73237089833826,270,True,False,success,phase76_handoff,"{""phase76_handoff"": 55}",0.0,5.8064900861706823e-11,0.8660254037844387,1.000000000000005,1.0000000000000049,False,0,4.690833186853781e-07,0.0,5.8064900861706823e-11,0.13397459621556124,2.9032625308901102e-11,0,0,0.0,0,0,0,0,0.004844000002776738,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,0.98,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,90893939790.61621,90893939790.61621,5914.885566433002,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.020408163265306287,2.1442684563858463,1.0063086091467979,1.091859339419201,1.7846786072968843,False,0,0.016293006389252834,0.010204081632653197,2.132825771821988,0.008798790486491197,2.0841160307306286,0,99920,0.0,0,0,1250,11250,4.832496200000605,"{""coast"": 1249, ""diagonal"": 1}","{""coast"": 1249, ""retrograde_outward"": 1}",99.92,0.0,0.0,0.0,0.0,0.08,7.547184905645283e-05,2.6273306944624154e-08,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.05,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071295.9951,382126342834.4971,712.322356722633,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.047619047619047436,0.04761904759556496,0.9610739580048949,0.96020504601082,0.9759000641132609,False,0,0.04989661068161473,0.02380952380952366,0.023809523785454124,0.0029581412233598363,0.0029581412233603372,0,100000,0.0,0,0,1250,11250,5.470841700000165,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.02,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000036306.58496,153629779494.32227,362.892970562137,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.019607843137254777,0.019607843130489785,0.9863797326419318,0.9859119408551551,0.9901475382774748,False,0,0.020010583894501086,0.009803921568627437,0.009803921561794795,0.0011632810242118924,0.0011632810241710215,0,100000,0.0,0,0,1250,11250,5.398690400001215,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.0,165.0,12000.0,1.0,True,True,True,True,-49.89490215814327,-3804.1918098357014,-0.011859504757034702,-0.904217242924399,-3756.763671875,False,0.7376052005488627,0.020534347013872814,False,1,47,861.8408203125,1917.5859375,12.276941494087875,260,True,False,success,phase76_handoff,"{""phase76_handoff"": 47}",2.104654818683916e-16,5.113431463687706e-10,0.9659258262890681,1.0000000000000049,1.0000000000000049,False,0,4.53347220796274e-07,2.104654818683916e-16,5.113431463687706e-10,0.034074173710931875,2.556716006393791e-10,0,0,0.0,0,0,0,0,0.004456600003322819,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,0.98,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,128658744900.4082,128658744900.4082,2142.844436095637,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.020408163265306076,1.0031231100494522,0.8748177652797064,1.3336046079177724,1.4296624484147902,False,0,0.01881072591155766,0.01020408163265299,1.0030918789489576,0.1383156030192956,2.317397661233097,0,99920,0.0,0,0,1250,11250,4.4467543000027945,"{""coast"": 1249, ""retrograde"": 1}","{""coast"": 1249, ""small_retrograde"": 1}",99.92,0.0,0.08,0.0,0.0,0.0,5.6000000000000006e-05,3.230267108023099e-10,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.05,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035784.1621,378577587344.44434,357.67867225170767,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.04761904761904765,0.04761904761310705,0.9721864785386766,0.9717450222927188,0.975900068514023,False,0,0.04965997524592907,0.023809523809523878,0.023809523803434762,0.008570262013884953,0.008570262013890714,0,100000,0.0,0,0,1250,11250,5.437462099998811,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.02,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000208285.72754,170800192612.2871,2077.3209271602605,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.01960784313725499,0.019607842920304434,0.8574929257125444,0.8551677653724149,0.9901475160180329,False,0,0.02115587788296759,0.009803921568627649,0.009803921349507588,0.12965524072353934,0.12965524072354653,0,100000,0.0,0,0,1250,11250,4.643291000000318,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.0,170.0,12000.0,1.0,True,True,True,True,-59.11783526958399,-2644.140708489538,-0.014051701041181388,-0.628485034627588,-4974.4609375,False,0.5196500696147496,0.011302579212861713,False,1,19,567.279296875,2772.2412109375,6.334229874531584,231,True,False,success,phase76_handoff,"{""phase76_handoff"": 19}",2.104654818683916e-16,7.392509550470052e-10,0.984807753012208,1.000000000000005,1.0000000000000049,False,0,4.0389829571496205e-07,2.104654818683916e-16,7.392509550470052e-10,0.015192246987791962,3.696254979829826e-10,0,0,0.0,0,0,0,0,0.005895300000702264,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.05,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000205288.6543,395502084920.6846,2047.6623324287825,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.04761904761904765,0.04761904742580982,0.8451542547285167,0.842959682234363,0.9759000475083783,False,0,0.050788840590254396,0.023809523809523878,0.0238095236114551,0.12321610416249097,0.12321610416248382,0,100000,0.0,0,0,1250,11250,4.634678400001576,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,0.98,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,139008783888.27637,139008783888.27637,1098.3307887656276,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.020408163265306076,0.020408163333968336,0.9757324312745989,0.9742755107728206,1.0101525294349747,False,0,0.019498493773499517,0.01020408163265299,0.010204081700628625,0.03891593766554585,0.03891593766559898,0,100000,0.0,0,0,1250,11250,4.689285699998436,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0037996268106323e-11,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.02,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107816.6211,160774022069.2666,1076.6726775479326,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.019607843137254777,0.019607843078840295,0.956409083597835,0.9550640145853833,0.9901475290218554,False,0,0.02048701249227391,0.009803921568627437,0.009803921509628808,0.029256558656644043,0.029256558656642277,0,100000,0.0,0,0,1250,11250,4.519422199999099,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.0,175.0,12000.0,1.0,True,True,True,True,-49.59440466036998,-3805.3841505526866,-0.011788079594339244,-0.9045006500420295,-4449.8916015625,False,0.7377462161401496,0.02054370229463622,False,1,25,509.548828125,2621.802734375,2.228509408401243,238,True,False,success,phase76_handoff,"{""phase76_handoff"": 25}",2.104654818683916e-16,6.99134129548071e-10,0.9961946980917454,1.0000000000000049,1.0000000000000049,False,0,4.161105787678352e-07,2.104654818683916e-16,6.99134129548071e-10,0.0038053019082545138,3.4956702192990726e-10,0,0,0.0,0,0,0,0,0.00397020000309567,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.05,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000106265.22266,385619314241.02734,1061.2433008992634,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.04761904761904765,0.04761904756701995,0.942647084338374,0.9413776639785437,0.9759000597797406,False,0,0.05012956102188568,0.023809523809523878,0.023809523756195484,0.022074635036229126,0.02207463503623276,0,100000,0.0,0,0,1250,11250,4.612872300000163,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,0.98,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,142623905708.91504,142623905708.91504,737.2506721456506,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.020408163265306496,0.02040816329620283,0.9948060576000269,0.9938087305745711,1.0101525344096787,False,0,0.01973960043754916,0.010204081632653406,0.010204081663240775,0.020128657787653964,0.020128657787625553,0,100000,0.0,0,0,1250,11250,4.552635300002294,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5759920652699294e-11,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.02,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072336.8672,157230234270.02344,722.6926267480444,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.01960784313725499,0.019607843110938175,0.9751049769494176,0.9741842566885089,0.9901475336140375,False,0,0.020250669165157918,0.009803921568627649,0.009803921542047667,0.010280457151176597,0.010280457151147332,0,100000,0.0,0,0,1250,11250,4.54852640000172,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_150,replan_interval,260,150,recoverability,baseline,0,replan_150,1.0,150.0,8000.0,1.0,True,True,True,True,-38.530447607905636,-3195.2769906896274,-0.009158290866034995,-0.7594844569695679,-2413.50390625,False,0.6185775149366969,0.021872411989640565,False,1,128,1076.5029296875,2220.5693359375,28.016402607368157,349,True,False,success,phase76_handoff,"{""phase76_handoff"": 128}",0.0,5.921338994971445e-10,0.8660254037844387,1.0000000000000075,1.0000000000000073,False,0,5.993435436858285e-07,0.0,5.921338994971445e-10,0.13397459621556124,2.9606680816445473e-10,0,0,0.0,0,0,0,0,0.007099900001776405,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.05,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071295.9951,382126342834.4971,712.322356722633,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.047619047619047436,0.04761904759556496,0.9610739580048949,0.96020504601082,0.9759000641132609,False,0,0.04989661068161473,0.02380952380952366,0.023809523785454124,0.0029581412233598363,0.0029581412233603372,0,100000,0.0,0,0,1250,11250,4.606589000002714,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,0.98,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,146296940927.1504,146296940927.1504,370.2136327112391,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.020408163265306287,0.020408163273148018,1.0063086091467979,1.0058018735661556,1.010152539461574,False,0,0.019984529166611156,0.010204081632653197,0.010204081640416513,0.008798790486491197,0.00879879048648712,0,100000,0.0,0,0,1250,11250,4.545764000002237,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.533745390806644e-11,[],[]
replan_150,replan_interval,260,150,recoverability,baseline,0,replan_150,0.98,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,128781351434.66016,128781351434.66016,2118.9414439504335,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.020408163265306076,0.02040816351982577,0.8748177652797064,0.8722995567197066,1.0101525153479516,False,0,0.01881617271839726,0.01020408163265299,0.010204081884627488,0.1383156030192956,0.13831560301929435,0,100000,0.0,0,0,667,6003,3.197949299999891,"{""coast"": 667}","{""coast"": 667}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000004133451604,[],[]
replan_150,replan_interval,260,150,recoverability,baseline,0,replan_150,1.0,165.0,8000.0,1.0,True,True,True,True,-75.5921283924204,-3183.1688515097776,-0.017967470973745035,-0.756606476895629,-6026.451171875,False,0.6268461474885241,0.02180655982767169,False,1,79,581.3896484375,5645.37109375,18.30163168160577,300,True,False,success,phase76_handoff,"{""phase76_handoff"": 79}",2.104654818683916e-16,1.5054145521914852e-09,0.9659258262890681,1.0000000000000075,1.0000000000000073,False,0,5.203974283719617e-07,2.104654818683916e-16,1.5054145521914852e-09,0.034074173710931875,7.527071491359193e-10,0,0,0.0,0,0,0,0,0.009119400001509348,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.02,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000036306.58496,153629779494.32227,362.892970562137,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.019607843137254777,0.019607843130489785,0.9863797326419318,0.9859119408551551,0.9901475382774748,False,0,0.020010583894501086,0.009803921568627437,0.009803921561794795,0.0011632810242118924,0.0011632810241710215,0,100000,0.0,0,0,1250,11250,4.6482829000015045,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_150,replan_interval,260,150,recoverability,baseline,0,replan_150,1.02,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000208285.72754,170800192612.2871,2077.3209271602605,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.01960784313725499,0.019607842920304434,0.8574929257125444,0.8551677653724149,0.9901475160180329,False,0,0.02115587788296759,0.009803921568627649,0.009803921349507588,0.12965524072353934,0.12965524072354653,0,100000,0.0,0,0,667,6003,3.1196378999993613,"{""coast"": 667}","{""coast"": 667}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.999994110767706,[],[]
replan_150,replan_interval,260,150,recoverability,baseline,0,replan_150,1.05,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000205288.6543,395502084920.6846,2047.6623324287825,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.04761904761904765,0.04761904742580982,0.8451542547285167,0.842959682234363,0.9759000475083783,False,0,0.050788840590254396,0.023809523809523878,0.0238095236114551,0.12321610416249097,0.12321610416248382,0,100000,0.0,0,0,667,6003,3.1830527000020084,"{""coast"": 667}","{""coast"": 667}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.999994043991527,[],[]
replan_150,replan_interval,260,150,recoverability,baseline,0,replan_150,1.0,170.0,8000.0,1.0,True,True,True,True,-69.01423483018289,-4727.470714164705,-0.01640397336941329,-1.1236711366960404,-2623.1083984375,False,0.9186216777498761,0.04348345057112868,False,1,42,1709.513671875,2275.509765625,11.434367729151932,266,True,False,success,phase76_handoff,"{""phase76_handoff"": 42}",2.104654818683916e-16,6.067846121554851e-10,0.984807753012208,1.0000000000000073,1.0000000000000073,False,0,4.632949875670622e-07,2.104654818683916e-16,6.067846121554851e-10,0.015192246987791962,3.0339234160109173e-10,0,0,0.0,0,0,0,0,0.006336099999316502,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_150,replan_interval,260,150,recoverability,baseline,0,replan_150,0.98,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,138739070182.28516,138739070182.28516,1150.9720368738688,100000,False,True,max_steps,coast,"{""coast"": 99850, ""predictive_descent"": 150}",0.020408163265306076,2.2303229033228313,0.9757324312745989,1.7868980060484274,1.8086278356907237,False,0,0.019486521771739256,0.01020408163265299,2.218019674289603,0.03891593766554585,2.7627684367027574,0,99850,0.0,0,0,667,6003,3.09702119999929,"{""coast"": 666, ""retrograde"": 1}","{""coast"": 666, ""small_retrograde"": 1}",99.85007496251875,0.0,0.14992503748125938,0.0,0.0,0.0,0.00010494752623688157,6.851946260086484e-10,[],[]
replan_80,replan_interval,260,80,recoverability,baseline,0,replan_80,1.05,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035784.1621,378577587344.44434,357.67867225170767,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.04761904761904765,0.04761904761310705,0.9721864785386766,0.9717450222927188,0.975900068514023,False,0,0.04965997524592907,0.023809523809523878,0.023809523803434762,0.008570262013884953,0.008570262013890714,0,100000,0.0,0,0,1250,11250,4.632851700000174,"{""coast"": 1250}","{""coast"": 1250}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_150,replan_interval,260,150,recoverability,baseline,0,replan_150,1.02,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107816.6211,160774022069.2666,1076.6726775479326,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.019607843137254777,0.019607843078840295,0.956409083597835,0.9550640145853833,0.9901475290218554,False,0,0.02048701249227391,0.009803921568627437,0.009803921509628808,0.029256558656644043,0.029256558656642277,0,100000,0.0,0,0,667,6003,3.390470700000151,"{""coast"": 667}","{""coast"": 667}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_150,replan_interval,260,150,recoverability,baseline,0,replan_150,1.0,175.0,8000.0,1.0,True,True,True,True,-31.058008674702325,-3664.12991433049,-0.0073821690331051645,-0.8709259717889519,-762.443359375,False,0.7055993803725469,0.02761116937756757,False,1,8,596.3916015625,607.4658203125,3.3645032623345292,230,True,False,success,phase76_handoff,"{""phase76_handoff"": 8}",2.104654818683916e-16,1.6197255112205923e-10,0.9961946980917454,1.0000000000000075,1.0000000000000075,False,0,4.020464845759737e-07,2.104654818683916e-16,1.6197255112205923e-10,0.0038053019082545138,8.098627137007804e-11,0,0,0.0,0,0,0,0,0.003337399997690227,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_150,replan_interval,260,150,recoverability,baseline,0,replan_150,1.05,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000106265.22266,385619314241.02734,1061.2433008992634,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.04761904761904765,0.04761904756701995,0.942647084338374,0.9413776639785437,0.9759000597797406,False,0,0.05012956102188568,0.023809523809523878,0.023809523756195484,0.022074635036229126,0.02207463503623276,0,100000,0.0,0,0,667,6003,3.3539593999994395,"{""coast"": 667}","{""coast"": 667}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_150,replan_interval,260,150,recoverability,baseline,0,replan_150,0.98,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,142623905708.91504,142623905708.91504,737.2506721456506,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.020408163265306496,0.02040816329620283,0.9948060576000269,0.9938087305745711,1.0101525344096787,False,0,0.01973960043754916,0.010204081632653406,0.010204081663240775,0.020128657787653964,0.020128657787625553,0,100000,0.0,0,0,667,6003,3.3814779999993334,"{""coast"": 667}","{""coast"": 667}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6919207140487624e-12,[],[]
replan_150,replan_interval,260,150,recoverability,baseline,0,replan_150,1.02,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072336.8672,157230234270.02344,722.6926267480444,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.01960784313725499,0.019607843110938175,0.9751049769494176,0.9741842566885089,0.9901475336140375,False,0,0.020250669165157918,0.009803921568627649,0.009803921542047667,0.010280457151176597,0.010280457151147332,0,100000,0.0,0,0,667,6003,3.3640754999978526,"{""coast"": 667}","{""coast"": 667}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_150,replan_interval,260,150,recoverability,baseline,0,replan_150,1.0,150.0,10000.0,1.0,True,True,True,True,-56.806558896857226,-3462.776521423222,-0.013502334433540864,-0.823066342493355,-3817.8857421875,False,0.6746558758239845,0.02052503083453011,False,1,1711,693.05859375,2453.6474609375,78.06700913583241,1927,True,False,success,phase76_handoff,"{""phase76_handoff"": 1711}",0.0,6.542913016537822e-10,0.8660254037844387,1.000000000000006,1.0000000000000058,False,0,2.9618460471386597e-06,0.0,6.542913016537822e-10,0.13397459621556124,3.271454664854056e-10,0,0,0.0,0,0,0,0,0.0712667000007059,{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
replan_150,replan_interval,260,150,recoverability,baseline,0,replan_150,0.98,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,146296940927.1504,146296940927.1504,370.2136327112391,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.020408163265306287,0.020408163273148018,1.0063086091467979,1.0058018735661556,1.010152539461574,False,0,0.019984529166611156,0.010204081632653197,0.010204081640416513,0.008798790486491197,0.00879879048648712,0,100000,0.0,0,0,667,6003,3.3946600000017497,"{""coast"": 667}","{""coast"": 667}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.675300344893383e-11,[],[]
replan_150,replan_interval,260,150,recoverability,baseline,0,replan_150,1.05,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071295.9951,382126342834.4971,712.322356722633,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.047619047619047436,0.04761904759556496,0.9610739580048949,0.96020504601082,0.9759000641132609,False,0,0.04989661068161473,0.02380952380952366,0.023809523785454124,0.0029581412233598363,0.0029581412233603372,0,100000,0.0,0,0,667,6003,3.4445492000013473,"{""coast"": 667}","{""coast"": 667}",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
