controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,recoverable_crossing,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_planner_mode,planner_mode_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_ratio,final_angular_momentum_ratio,max_speed_ratio,overspeed,turning_point_count,mean_abs_tracking_error,initial_transfer_energy_error_ratio,final_transfer_energy_error_ratio,initial_transfer_angular_momentum_error_ratio,final_transfer_angular_momentum_error_ratio,burn_steps,coast_steps,burn_ratio,event_count,burn_count,predictive_replans,candidate_eval_count,event_steps_json,burn_steps_json
phase20_predictive_planner,1.0,150.0,10000.0,1.0,True,True,True,True,-56.806558896857226,-3462.776521423222,-0.013502334433540864,-0.823066342493355,-3817.8857421875,False,0.6746558758239845,0.02052503083453011,False,1,1711,693.05859375,2453.6474609375,78.06700913583241,1927,True,False,success,phase76_handoff,"{""phase76_handoff"": 1711}",0.0,6.542913016537822e-10,0.8660254037844387,1.000000000000006,1.0000000000000058,False,0,2.9618460471386597e-06,0.0,6.542913016537822e-10,0.13397459621556124,3.271454664854056e-10,0,0,0.0,0,0,0,0,[],[]
phase20_predictive_planner,1.02,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,87655012837.91504,87655012837.91504,6248.7963092026885,100000,False,True,max_steps,coast,"{""coast"": 99840, ""predictive_descent"": 160}",0.01960784313725499,1.26857778710544,0.8574929257125444,0.19758999741601208,1.8548228584815822,False,0,0.0156172871730592,0.009803921568627649,1.2712635649764943,0.12965524072353934,1.1989170022235835,0,99840,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.05,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,312362174514.38184,312362174514.38184,6277.422441779943,100000,False,True,max_steps,coast,"{""coast"": 99840, ""predictive_descent"": 160}",0.04761904761904765,1.350728068785586,0.8451542547285167,0.2099886321584733,1.8679514733463263,False,0,0.045250483416067674,0.023809523809523878,1.3594962705052256,0.12321610416249097,1.2161146500090698,0,99840,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,0.98,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,83618167850.35059,83618167850.35059,6638.428136086643,100000,False,True,max_steps,coast,"{""coast"": 99960, ""predictive_descent"": 40}",0.020408163265306076,2.4022249608839545,0.9757324312745989,0.9669976051605442,1.8555422156152144,False,0,0.01580653493683591,0.01020408163265299,2.3882027112751154,0.03891593766554585,0.03891735030532278,0,99960,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.0,165.0,10000.0,1.0,True,True,True,True,-44.60852682385054,-3025.2685757801814,-0.010602987744017904,-0.7190752063618795,-2523.248046875,False,0.5879837507187582,0.01630347108872191,False,1,41,1109.8916015625,1452.48828125,20.02351591027418,257,True,False,success,phase76_handoff,"{""phase76_handoff"": 41}",2.104654818683916e-16,3.8731520650728185e-10,0.9659258262890681,1.000000000000006,1.000000000000006,False,0,4.4768223066228917e-07,2.104654818683916e-16,3.8731520650728185e-10,0.034074173710931875,1.9365753166188975e-10,0,0,0.0,0,0,0,0,[],[]
phase20_predictive_planner,1.02,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149624832579.19238,149624832579.19238,4345.678956589375,865,True,False,radial_stall,coast,"{""coast"": 785, ""predictive_descent"": 80}",0.019607843137254777,0.16522473679460892,0.956409083597835,0.03462568379020242,1.4281227921411994,False,0,0.01996973284271074,0.009803921568627437,0.15687698416255508,0.029256558656644043,0.9648570788759904,0,785,0.0,0,0,22,198,[],[]
phase20_predictive_planner,1.05,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,374623491045.89844,374623491045.89844,4360.936919001045,865,True,False,radial_stall,coast,"{""coast"": 785, ""predictive_descent"": 80}",0.04761904761904765,0.22831898996820993,0.942647084338374,0.020862883865299987,1.4217014470682159,False,0,0.04996066840948617,0.023809523809523878,0.20902696471741522,0.022074635036229126,0.9783573626146191,0,785,0.0,0,0,22,198,[],[]
phase20_predictive_planner,0.98,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,87233323841.75,87233323841.75,6277.3382664235505,100000,False,True,max_steps,coast,"{""coast"": 99960, ""predictive_descent"": 40}",0.020408163265306496,2.1756347206130084,0.9948060576000269,0.9863812952385799,1.7934455875462758,False,0,0.01604764273940445,0.010204081632653406,2.163878373406878,0.020128657787653964,0.020130098041787628,0,99960,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.0,170.0,10000.0,1.0,True,True,True,True,-14.98621570953258,-4062.7001351939803,-0.0035620692457484443,-0.9656620114621247,-1402.0849609375,False,0.7768040924515426,0.02687945836559521,False,1,26,96.537109375,1044.1005859375,8.944379745003824,243,True,False,success,phase76_handoff,"{""phase76_handoff"": 26}",2.104654818683916e-16,2.7841236850026503e-10,0.984807753012208,1.0000000000000058,1.0000000000000058,False,0,4.240856750450103e-07,2.104654818683916e-16,2.7841236850026503e-10,0.015192246987791962,1.3920605199046318e-10,0,0,0.0,0,0,0,0,[],[]
phase20_predictive_planner,1.02,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,101729350874.55957,101729350874.55957,4838.9773927922815,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.01960784313725499,0.35285986933378966,0.9751049769494176,0.05365873912033832,1.503874307863091,False,0,0.01655381925165146,0.009803921568627649,0.34638846802712764,0.010280457151176597,0.9458806923893647,0,99920,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.05,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,326631529290.91895,326631529290.91895,4848.160341868105,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.047619047619047436,0.41325421172849236,0.9610739580048949,0.039531833269951834,1.4967104971748728,False,0,0.04620003002430198,0.02380952380952366,0.3985855670217047,0.0029581412233598363,0.9592405899147458,0,99920,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,0.98,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,90906380198.01855,90906380198.01855,5910.295175908834,100000,False,True,max_steps,coast,"{""coast"": 99960, ""predictive_descent"": 40}",0.020408163265306287,1.9455285563660243,1.0063086091467979,0.9982810820470072,1.7281033879145407,False,0,0.01629257217136181,0.010204081632653197,1.9360732708023638,0.008798790486491197,0.008800247393698672,0,99960,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.0,175.0,10000.0,1.0,True,True,True,True,-79.19029577566481,-3603.0741488999756,-0.01882271833073839,-0.8564136446924371,-4727.6806640625,False,0.7077181783811932,0.021957297513013917,False,1,7,2218.6337890625,2824.8642578125,3.50178163891905,224,True,False,success,phase76_handoff,"{""phase76_handoff"": 7}",2.104654818683916e-16,7.532826887231708e-10,0.9961946980917454,1.0000000000000058,1.0000000000000058,False,0,3.9194432095307846e-07,2.104654818683916e-16,7.532826887231708e-10,0.0038053019082545138,3.766413375752306e-10,0,0,0.0,0,0,0,0,[],[]
phase20_predictive_planner,1.02,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,98126444131.70605,98126444131.70605,5199.259923677327,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.019607843137254777,0.557622752993611,0.9863797326419318,0.06503618844322666,1.5770819442013588,False,0,0.016313625613657932,0.009803921568627437,0.5531989805235472,0.0011632810242118924,0.9344366758638073,0,99920,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.05,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,323080428582.16797,323080428582.16797,5203.265663194206,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.04761904761904765,0.6150707289801124,0.9721864785386766,0.050736312379990205,1.5692183820657692,False,0,0.04596329091272327,0.023809523809523878,0.6054474972046152,0.008570262013884953,0.9477119142796911,0,99920,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,0.98,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,95577037244.05957,95577037244.05957,5437.1769959579515,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.020408163265306076,1.1504708895746707,0.8748177652797064,0.7115308592344252,1.4802962248564964,False,0,0.016602338880699084,0.01020408163265299,1.148966180678924,0.1383156030192956,0.2939617604035684,0,99920,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.0,150.0,12000.0,1.0,True,True,True,True,-39.80874820360246,-4852.3106761866475,-0.009462129762191896,-1.1533443108967762,-1244.0107421875,False,0.9340300045979194,0.03135376273812549,False,4,55,51.9462890625,217.6943359375,21.73237089833826,270,True,False,success,phase76_handoff,"{""phase76_handoff"": 55}",0.0,5.8064900861706823e-11,0.8660254037844387,1.000000000000005,1.0000000000000049,False,0,4.690833186853781e-07,0.0,5.8064900861706823e-11,0.13397459621556124,2.9032625308901102e-11,0,0,0.0,0,0,0,0,[],[]
phase20_predictive_planner,1.02,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149620337131.72852,149620337131.72852,4442.661934961422,860,True,False,radial_stall,coast,"{""coast"": 780, ""predictive_descent"": 80}",0.01960784313725499,0.2785604112244225,0.8574929257125444,0.2486619065189604,1.3830460481120777,False,0,0.01996960734570092,0.009803921568627649,0.2713460153366668,0.12965524072353934,1.2523762619859795,0,780,0.0,0,0,22,198,[],[]
phase20_predictive_planner,1.05,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,328960131292.9336,328960131292.9336,4614.793348465388,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.04761904761904765,0.35638230980287666,0.8451542547285167,0.2625231290384845,1.3810571699195355,False,0,0.04635524418266683,0.023809523809523878,0.3402918675479486,0.12321610416249097,1.2707557564729326,0,99920,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,0.98,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,72677942589.08496,72677942589.08496,7724.837487893811,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.020408163265306076,2.3678835879240063,0.9757324312745989,0.12905249092399856,1.8462624635077896,False,0,0.015076644094676007,0.01020408163265299,2.354204752044766,0.03891593766554585,1.1284523039542778,0,99880,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.0,165.0,12000.0,1.0,True,True,True,True,-49.89490215814327,-3804.1918098357014,-0.011859504757034702,-0.904217242924399,-3756.763671875,False,0.7376052005488627,0.020534347013872814,False,1,47,861.8408203125,1917.5859375,12.276941494087875,260,True,False,success,phase76_handoff,"{""phase76_handoff"": 47}",2.104654818683916e-16,5.113431463687706e-10,0.9659258262890681,1.0000000000000049,1.0000000000000049,False,0,4.53347220796274e-07,2.104654818683916e-16,5.113431463687706e-10,0.034074173710931875,2.556716006393791e-10,0,0,0.0,0,0,0,0,[],[]
phase20_predictive_planner,1.02,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,94201346339.39062,94201346339.39062,5591.789594267276,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.019607843137254777,0.8144499194979767,0.956409083597835,0.15083254334560356,1.6332605340252782,False,0,0.01605205292395984,0.009803921568627437,0.8125944186929566,0.029256558656644043,1.1519765324538946,0,99920,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.05,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,319053047028.8779,319053047028.8779,5605.964842304953,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.04761904761904765,0.8845608346846637,0.942647084338374,0.16466435481658614,1.6282452369472966,False,0,0.045694885666369284,0.023809523809523878,0.8816748555517804,0.022074635036229126,1.1696132622808957,0,99920,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,0.98,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,76298194216.76562,76298194216.76562,7362.753470091987,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.020408163265306496,2.0537781927310266,0.9948060576000269,0.11023136265988735,1.7591420905655575,False,0,0.0153179783476049,0.010204081632653406,2.043240410803716,0.020128657787653964,1.109665228531562,0,99880,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.0,170.0,12000.0,1.0,True,True,True,True,-59.11783526958399,-2644.140708489538,-0.014051701041181388,-0.628485034627588,-4974.4609375,False,0.5196500696147496,0.011302579212861713,False,1,19,567.279296875,2772.2412109375,6.334229874531584,231,True,False,success,phase76_handoff,"{""phase76_handoff"": 19}",2.104654818683916e-16,7.392509550470052e-10,0.984807753012208,1.000000000000005,1.0000000000000049,False,0,4.0389829571496205e-07,2.104654818683916e-16,7.392509550470052e-10,0.015192246987791962,3.696254979829826e-10,0,0,0.0,0,0,0,0,[],[]
phase20_predictive_planner,1.02,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,90652729375.9082,90652729375.9082,5946.716243031799,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.01960784313725499,1.0396120557289614,0.9751049769494176,0.13206065191763178,1.712910905025318,False,0,0.015815495623123708,0.009803921568627649,1.040008176286251,0.010280457151176597,1.1330000889710408,0,99920,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.05,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,315555454265.1885,315555454265.1885,5955.791440419789,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.047619047619047436,1.1064830789009705,0.9610739580048949,0.14617069339136066,1.707006518231679,False,0,0.04546173053425591,0.02380952380952366,1.1091451558734948,0.0029581412233598363,1.1504964338036183,0,99920,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,0.98,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,79974350106.51172,79974350106.51172,6995.103310573177,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.020408163265306287,1.7522032378901389,1.0063086091467979,0.09889217128570967,1.6712292375714448,False,0,0.01556304523095399,0.010204081632653197,1.7446812055112373,0.008798790486491197,1.0983355551903646,0,99880,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.0,175.0,12000.0,1.0,True,True,True,True,-49.59440466036998,-3805.3841505526866,-0.011788079594339244,-0.9045006500420295,-4449.8916015625,False,0.7377462161401496,0.02054370229463622,False,1,25,509.548828125,2621.802734375,2.228509408401243,238,True,False,success,phase76_handoff,"{""phase76_handoff"": 25}",2.104654818683916e-16,6.99134129548071e-10,0.9961946980917454,1.0000000000000049,1.0000000000000049,False,0,4.161105787678352e-07,2.104654818683916e-16,6.99134129548071e-10,0.0038053019082545138,3.4956702192990726e-10,0,0,0.0,0,0,0,0,[],[]
phase20_predictive_planner,1.02,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,87049339120.22949,87049339120.22949,6307.093388739114,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.019607843137254777,1.285327501664824,0.9863797326419318,0.12075473754988295,1.7901740486682165,False,0,0.015575280541169845,0.009803921568627437,1.2881807766814721,0.0011632810242118924,1.121556016775449,0,99920,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.05,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,312003890918.2959,312003890918.2959,6310.987263919418,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.04761904761904765,1.3486628857624927,0.9721864785386766,0.1350346973777738,1.783433768459546,False,0,0.04522497090113882,0.023809523809523878,1.357379457906555,0.008570262013884953,1.1389677036890078,0,99920,0.0,0,0,2500,22500,[],[]
