controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,recoverable_crossing,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_transfer_stage,transfer_stage_counts_json,intercept_classification_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_error_ratio,final_angular_momentum_error_ratio,mean_energy_error_ratio,mean_angular_momentum_error_ratio,max_speed_ratio,overspeed,turning_point_count,burn_a_steps,burn_b_steps,coast_arc_steps,safe_coast_steps,burn_a_count,burn_b_count,insertion_attempts,insertion_windows,successful_insertion_windows,handoff_ready_count,handoff_entered,handoff_rate,predicted_crossing_step,burn_b_solver_evals,burn_b_solver_score,insertion_window_conversion_rate,chosen_burn_timing,chosen_burn_angle_deg,chosen_burn_magnitude,chosen_burn_duration,chosen_insertion_mode,pre_burn_state_json,post_burn_state_json,basin_score,handoff_success,controller_variant,sync_strategy,initial_vt_error_ratio,final_vt_error_ratio,min_abs_vt_error_ratio,mean_abs_vt_error_ratio,best_vt_error_before_crossing,best_vt_band,best_vt_band_rank,crossing_vt_band,min_distance_to_recoverable,mean_distance_to_recoverable,pre_burn_vt_error_ratio,post_burn_vt_error_ratio,pre_post_burn_vt_correction,vt_improvement_burn_a_to_b,sync_error_at_crossing,best_sync_error,best_pre_cross_sync_window,best_sync_band,best_sync_band_rank,crossing_sync_band,predicted_crossing_step_at_burn,actual_crossing_step,timing_offset_steps,predicted_crossing_vt_error_ratio,actual_crossing_vt_error_ratio,predicted_crossing_sync_error,sync_burn_steps,sync_hold_steps,sync_stage_counts_json,instability
phase27_predicted_cross_vt_targeting,0.98,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149325580427.46094,149325580427.46094,66.48145362110881,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 128, ""coast_arc"": 1, ""phase76_handoff"": 99837, ""sync_burn_early"": 16}","{""insertion_window"": 99905, ""no_intercept_possible"": 95}",0.020408163265306496,0.9984443882987529,-0.025090063551973553,-0.7992857745165796,1.0016833850875448,0.9989806944060019,1.4951659464547258,False,0,18,16,1,0,1,1,1,1,1,0,True,0.0,2032565,0,,0.0,128,-161.43596259684233,0.34,16,predicted_cross_vt_targeting,"{""angular_momentum_error_ratio"": 0.45572505453876455, ""energy_error_ratio"": 1.1947052440680126, ""r_error_ratio"": -0.019999816056021746, ""vr_ratio"": 0.17031926563540006, ""vt_error_ratio"": 0.4854334503083941}","{""angular_momentum_error_ratio"": -0.01999857543906623, ""energy_error_ratio"": -0.040807600757406616, ""r_error_ratio"": -0.01999857530595664, ""vr_ratio"": 0.0023998276560768025, ""vt_error_ratio"": -1.3582585577029716e-10}",8.000329951903321,False,phase27_predicted_cross_vt_targeting,predicted_cross_vt_targeting,-0.005193942399973061,-0.7952083570566856,1.358256395927665e-10,0.9990211154897438,1.358256395927665e-10,D_1x_recoverable,4,unknown,8.000329951903321,8.999124407342554,0.4854334503083941,-1.3582585577029716e-10,0.4854334501725682,-0.02725706318889143,,7.964031307400572,7.964031307400572,outside_3x,0,unknown,2093332,,,0.4440458674746783,,15.27996353101631,16,0,"{""burn_b_timing_wait"": 128, ""sync_burn_early"": 16}",False
phase27_predicted_cross_vt_targeting,1.0,170.0,12000.0,1.0,True,True,True,True,-30.099257367256808,-2552.5823086070577,-0.007154283714171683,-0.6067225452351612,-1052.3896484375,False,0.49396317678545365,0.010598707260321274,False,6,1010,10.53125,67.607421875,14.814055285645287,1222,True,False,success,phase76_handoff,"{""phase76_handoff"": 1010}","{""handoff_ready"": 209, ""insertion_window"": 560, ""intercept_possible_poor_alignment"": 453}",2.104654818683916e-16,1.8038365054494238e-11,-0.015192246987791962,9.019278608507897e-12,0.7941505641062065,0.769303524146656,1.0000000000000049,False,0,0,0,0,0,1,0,0,0,0,1010,True,0.8265139116202946,0,0,,0.0,,,,,predicted_cross_vt_targeting,{},"{""angular_momentum_error_ratio"": 9.019278608507897e-12, ""energy_error_ratio"": 1.8038365054494238e-11, ""r_error_ratio"": 9.014322916666667e-12, ""vr_ratio"": -5.009178944711364e-12, ""vt_error_ratio"": 4.972083205688995e-15}",2.448169600872736,True,phase27_predicted_cross_vt_targeting,predicted_cross_vt_targeting,-0.015192246987791968,4.972083205688995e-15,0.015192246987791968,0.7693035258300145,0.015192246987791968,D_1x_recoverable,4,A_3x,2.448169600872736,3.7446400113331864,,4.972083205688995e-15,,,2.426890180940645,2.4212164371649516,2.4212164371649516,C_3x,1,C_3x,,1010,,,-0.6067225452351612,,0,0,{},False
phase27_predicted_cross_vt_targeting,1.02,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072218.56543,156937486231.89258,685.5597949833151,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.6981974715878331,-0.005392923511594131,-0.5058356298554714,0.6981368727963326,0.5057880877520339,0.963265962265492,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,predicted_cross_vt_targeting,{},"{""angular_momentum_error_ratio"": -0.5058356298554714, ""energy_error_ratio"": -0.6981974715878331, ""r_error_ratio"": 0.020924998164252345, ""vr_ratio"": 0.16284815999858207, ""vt_error_ratio"": -0.5159640805807512}",11.701670996723127,False,phase27_predicted_cross_vt_targeting,predicted_cross_vt_targeting,-0.02489502305058251,-0.5159640805807512,0.02489502305058251,0.5156989677340675,0.02489502305058251,D_1x_recoverable,4,unknown,11.701670996723127,11.80057242059,,-0.5159640805807512,,,,8.223889351433073,8.223889351433073,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_predicted_cross_vt_targeting,1.05,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071118.5596,381608948690.8535,650.7459705683316,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.047619047619047436,0.8780972997267489,0.009127655905139585,-1.0361306609375238,0.8780221157248826,1.0360001860219383,0.9350032816756486,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,predicted_cross_vt_targeting,{},"{""angular_momentum_error_ratio"": -1.0361306609375238, ""energy_error_ratio"": -0.8780972997267489, ""r_error_ratio"": 0.050881193158780466, ""vr_ratio"": 0.15454881222905803, ""vt_error_ratio"": -1.03438129940162}",21.702513343785302,False,phase27_predicted_cross_vt_targeting,predicted_cross_vt_targeting,-0.03892604199510515,-1.03438129940162,0.03892604199510515,1.0342712089509773,0.03892604199510515,D_1x_recoverable,4,unknown,21.702513343785302,22.04401535012979,,-1.03438129940162,,,,20.0,20.0,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_predicted_cross_vt_targeting,0.98,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149330896428.8379,149330896428.8379,66.48145362877342,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 128, ""coast_arc"": 1, ""phase76_handoff"": 99837, ""sync_burn_early"": 16}","{""insertion_window"": 99905, ""no_intercept_possible"": 95}",0.020408163265306287,0.9984458637134884,-0.013817563036137981,-0.799285919506323,1.001702395542499,0.9989972516025025,1.4993951176966982,False,0,18,16,1,0,1,1,1,1,1,0,True,0.0,4049661,0,,0.0,128,-170.56534635017417,0.34,16,predicted_cross_vt_targeting,"{""angular_momentum_error_ratio"": 0.46701725610973716, ""energy_error_ratio"": 1.2073695747161735, ""r_error_ratio"": -0.019999907676642448, ""vr_ratio"": 0.08548518143904044, ""vt_error_ratio"": 0.4969562427609291}","{""angular_momentum_error_ratio"": -0.019999284239283488, ""energy_error_ratio"": -0.04080907639822706, ""r_error_ratio"": -0.019999284106169142, ""vr_ratio"": 0.0023999126716515553, ""vt_error_ratio"": -1.3583082785350285e-10}",8.00061350385019,False,phase27_predicted_cross_vt_targeting,predicted_cross_vt_targeting,0.006308609146798016,-0.79520835688669,1.3573398031975727e-10,0.9990381374554208,1.3573398031975727e-10,D_1x_recoverable,4,unknown,8.00061350385019,8.995541915112174,0.4969562427609291,-1.3583082785350285e-10,0.49695624262509824,-0.027258184572627686,,7.964314827474167,7.964314827474167,outside_3x,0,unknown,4170718,,,0.4207953716152151,,17.726767953071633,16,0,"{""burn_b_timing_wait"": 128, ""sync_burn_early"": 16}",False
phase27_predicted_cross_vt_targeting,1.0,175.0,12000.0,1.0,True,True,True,True,-67.92548656141525,-2582.702318568411,-0.016145189110617915,-0.6138817616273774,-5157.419921875,False,0.5104796369222995,0.010969941268989187,False,1,43,1216.3447265625,2626.7353515625,7.257112147984378,255,True,False,success,phase76_handoff,"{""phase76_handoff"": 43}","{""handoff_ready"": 209, ""insertion_window"": 26, ""intercept_possible_poor_alignment"": 20}",2.104654818683916e-16,7.004529062574584e-10,-0.0038053019082545138,-3.5022646825758274e-10,0.16585029829326867,0.15445766656619989,1.0000000000000049,False,0,0,0,0,0,1,0,0,0,0,43,True,0.16862745098039217,0,0,,0.0,,,,,predicted_cross_vt_targeting,{},"{""angular_momentum_error_ratio"": -3.5022646825758274e-10, ""energy_error_ratio"": -7.004529062574584e-10, ""r_error_ratio"": -3.5023138020833333e-10, ""vr_ratio"": 1.9457174060883696e-10, ""vt_error_ratio"": 4.972083205688995e-15}",2.5842628567746577,True,phase27_predicted_cross_vt_targeting,predicted_cross_vt_targeting,-0.003805301908254529,4.972083205688995e-15,0.003805301908254529,0.1544576663384708,0.003805301908254529,D_1x_recoverable,4,A_3x,2.5842628567746577,3.7120208840039144,,4.972083205688995e-15,,,2.4555270465095096,2.119723362888738,2.119723362888738,C_3x,1,C_3x,,43,,,-0.6138817616273774,,0,0,{},False
phase27_predicted_cross_vt_targeting,1.02,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000036247.20605,153440302747.25977,335.9593860876791,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.7080140146639551,0.006107327294770394,-0.4943543840493252,0.7079524827799724,0.49430696231574167,0.9629833240498897,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,predicted_cross_vt_targeting,{},"{""angular_momentum_error_ratio"": -0.4943543840493252, ""energy_error_ratio"": -0.7080140146639551, ""r_error_ratio"": 0.020458707032967968, ""vr_ratio"": 0.07975317778584266, ""vt_error_ratio"": -0.50449184032065}",9.08684706703187,False,phase27_predicted_cross_vt_targeting,predicted_cross_vt_targeting,-0.013620267358068197,-0.50449184032065,0.013620267358068197,0.5043347435151139,0.013620267358068197,D_1x_recoverable,4,unknown,9.08684706703187,9.288759002485973,,-0.50449184032065,,,,8.0,8.0,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_predicted_cross_vt_targeting,1.05,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035695.10156,378263780650.0596,316.2190925781402,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.8977985573807181,0.020795802465610375,-1.0245000139379012,0.89772090788909,1.0243697678174712,0.9345657275839377,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,predicted_cross_vt_targeting,{},"{""angular_momentum_error_ratio"": -1.0245000139379012, ""energy_error_ratio"": -0.8977985573807181, ""r_error_ratio"": 0.05043517075334127, ""vr_ratio"": 0.0750350249097049, ""vt_error_ratio"": -1.0233236801470864}",20.446833376035027,False,phase27_predicted_cross_vt_targeting,predicted_cross_vt_targeting,-0.02781352146132346,-1.0233236801470864,0.02781352146132346,1.0232040199121624,0.02781352146132346,D_1x_recoverable,4,unknown,20.446833376035027,20.864603983081555,,-1.0233236801470864,,,,20.0,20.0,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_delayed_sync_burn,0.98,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149526378451.2295,149526378451.2295,44.3235939045881,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 128, ""coast_arc"": 1, ""phase76_handoff"": 99839, ""sync_burn_early"": 14}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306076,1.0221202940801073,-0.1426785900258876,-1.1328668264109178,1.0226185119967286,0.9986054931403918,1.2998219393460562,False,0,18,14,1,0,1,1,1,1,1,0,True,0.0,705902,0,,0.0,128,-128.79319273401774,0.36,14,delayed_synchronization_burn,"{""angular_momentum_error_ratio"": 0.17773686532523883, ""energy_error_ratio"": 0.6487217985732481, ""r_error_ratio"": -0.01999946748038763, ""vr_ratio"": 0.49525942384523597, ""vt_error_ratio"": 0.20177165852883766}","{""angular_momentum_error_ratio"": -0.01999583129922208, ""energy_error_ratio"": -0.04080115731019623, ""r_error_ratio"": -0.019995832998077213, ""vr_ratio"": 0.002547185104015623, ""vt_error_ratio"": 1.7335183229061826e-09}",7.999347061895914,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.12518223472029347,-1.1355696584177273,1.587718684402804e-09,0.9986359161900996,1.587718684402804e-09,D_1x_recoverable,4,unknown,7.999347061895914,8.989331837004686,0.20177165852883766,1.7335183229061826e-09,0.20177165679531933,-0.018164144537293675,,7.974740489589635,7.974740489589635,outside_3x,0,unknown,719895,,,0.177336733708044,,25.589085632810303,14,0,"{""burn_b_timing_wait"": 128, ""sync_burn_early"": 14}",False
phase27_delayed_sync_burn,1.0,150.0,8000.0,1.0,True,True,True,True,-25.192574395203952,-3281.9890635371144,-0.005988015668111895,-0.7800950243010297,-1460.0703125,False,0.6312616384372342,0.022897899677950195,False,1,631,473.6396484375,1334.857421875,19.644712995676638,852,True,False,success,phase76_handoff,"{""phase76_handoff"": 631}","{""handoff_ready"": 216, ""insertion_window"": 382, ""intercept_possible_poor_alignment"": 254}",0.0,3.55947010158653e-10,-0.13397459621556124,-1.7797318008717732e-10,0.730935153977333,0.7067683357255949,1.0000000000000073,False,0,0,0,0,0,1,0,0,0,0,631,True,0.7406103286384976,0,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -1.7797318008717732e-10, ""energy_error_ratio"": -3.55947010158653e-10, ""r_error_ratio"": -1.7798098958333334e-10, ""vr_ratio"": 9.887642214050619e-11, ""vt_error_ratio"": 7.782391104556687e-15}",2.977871114143954,True,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.1339745962155612,7.782391104556687e-15,0.1339745962155612,0.7067683366816189,0.1339745962155612,D_1x_recoverable,4,outside_3x,2.977871114143954,3.923702403810297,,7.782391104556687e-15,,,3.120380097204119,2.947441621382349,2.947441621382349,C_3x,1,outside_3x,,631,,,-0.7800950243010297,,0,0,{},False
phase27_delayed_sync_burn,1.02,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000208058.7246,170343025558.44434,2026.6388578588494,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.44365947118547316,-0.12535721577320472,-0.4588594855455239,0.44361905538495505,0.4588278026998162,0.9741850063012878,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -0.4588594855455239, ""energy_error_ratio"": -0.44365947118547316, ""r_error_ratio"": 0.022712403407792577, ""vr_ratio"": 0.4816155237530073, ""vt_error_ratio"": -0.47087713745199994}",25.625866564702612,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.14250707428745554,-0.47087713745199994,0.14250707428745554,0.47014409611061375,0.14250707428745554,D_1x_recoverable,4,unknown,25.625866564702612,25.712477866227964,,-0.47087713745199994,,,,24.08077810141662,24.08077810141662,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_delayed_sync_burn,1.05,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000204948.18164,394624067795.2461,1952.6134973316935,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.6518721252678656,-0.11258803253505753,-0.8091753282905207,0.6518032612188849,0.809088254310838,0.9516473510587419,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -0.8091753282905207, ""energy_error_ratio"": -0.6518721252678656, ""r_error_ratio"": 0.05261654237269948, ""vr_ratio"": 0.46399395715910136, ""vt_error_ratio"": -0.8187139722511465}",30.989889093950367,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.1548457452714833,-0.8187139722511465,0.1548457452714833,0.8184057488767749,0.1548457452714833,D_1x_recoverable,4,unknown,30.989889093950367,31.240380516038975,,-0.8187139722511465,,,,23.199700301768594,24.39750182371332,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_delayed_sync_burn,0.98,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149541478072.11035,149541478072.11035,44.323598215115354,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 128, ""coast_arc"": 1, ""phase76_handoff"": 99839, ""sync_burn_early"": 14}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306076,1.0221252983364564,-0.04378221735089306,-1.1328631240388756,1.0227244397463708,0.9987419123288932,1.3277791329177384,False,0,18,14,1,0,1,1,1,1,1,0,True,0.0,1363699,0,,0.0,128,-156.625108421886,0.36,14,delayed_synchronization_burn,"{""angular_momentum_error_ratio"": 0.2767395354455463, ""energy_error_ratio"": 0.7221816433682448, ""r_error_ratio"": -0.01999972434845573, ""vr_ratio"": 0.25636376674700956, ""vt_error_ratio"": 0.302795077885787}","{""angular_momentum_error_ratio"": -0.019997845320465973, ""energy_error_ratio"": -0.04080662674179725, ""r_error_ratio"": -0.019997846249369792, ""vr_ratio"": 0.002283153799291642, ""vt_error_ratio"": 9.4785891870985e-10}",7.999952992575223,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.02426756872540107,-1.1355661592156305,8.171722513764589e-10,0.9987771654951512,8.171722513764589e-10,D_1x_recoverable,4,unknown,7.999952992575223,8.973666648803622,0.302795077885787,9.4785891870985e-10,0.3027950769379281,-0.01817012841329607,,7.97554580281573,7.97554580281573,outside_3x,0,unknown,1390738,,,0.27414578591340294,,15.38433282104017,14,0,"{""burn_b_timing_wait"": 128, ""sync_burn_early"": 14}",False
phase27_delayed_sync_burn,1.0,165.0,8000.0,1.0,True,True,True,True,-88.06929902399378,-3143.494158607936,-0.020933166025926386,-0.7471762106990555,-2645.9189453125,False,0.6228607681431453,0.021398883100412866,False,1,182,2175.0126953125,2201.5400390625,24.039640678408468,403,True,False,success,phase76_handoff,"{""phase76_handoff"": 182}","{""handoff_ready"": 216, ""insertion_window"": 109, ""intercept_possible_poor_alignment"": 78}",2.104654818683916e-16,5.870625232460438e-10,-0.034074173710931875,-2.935310709686659e-10,0.4505343981162966,0.4324346135808888,1.0000000000000073,False,0,0,0,0,0,1,0,0,0,0,182,True,0.45161290322580644,1,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -2.935310709686659e-10, ""energy_error_ratio"": -5.870625232460438e-10, ""r_error_ratio"": -2.93538671875e-10, ""vr_ratio"": 1.6307517218458297e-10, ""vt_error_ratio"": 7.566213573874556e-15}",3.1567937662689762,True,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.034074173710931834,7.566213573874556e-15,0.034074173710931834,0.43243461389999965,0.034074173710931834,D_1x_recoverable,4,A_3x,3.1567937662689762,4.001961768532698,,7.566213573874556e-15,,,2.988704842796222,2.9819871996756193,2.9819871996756193,C_3x,1,C_3x,,182,,,-0.7471762106990555,,0,0,{},False
phase27_delayed_sync_burn,1.02,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107699.07715,160504502316.9912,1044.0342145911768,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.5015665861185644,-0.024462734730208335,-0.3580700078271545,0.5015206672753344,0.3580383150899955,0.9725342061045669,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -0.3580700078271545, ""energy_error_ratio"": -0.5015665861185644, ""r_error_ratio"": 0.02140060030893216, ""vr_ratio"": 0.24807601008717187, ""vt_error_ratio"": -0.3715198601031878}",14.968683117592679,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.04359091640216505,-0.3715198601031878,0.04359091640216505,0.37105841247513477,0.04359091640216505,D_1x_recoverable,4,unknown,14.968683117592679,15.054932241378934,,-0.3715198601031878,,,,12.403802108195135,12.403802108195135,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_delayed_sync_burn,1.05,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000106088.9248,385113246594.83887,1001.998143845107,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.7679929840763221,-0.010220561444707415,-0.7070169013260886,0.7679095772321304,0.7069298016036287,0.9491073110340807,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -0.7070169013260886, ""energy_error_ratio"": -0.7679929840763221, ""r_error_ratio"": 0.05134843287931185, ""vr_ratio"": 0.23804814966292265, ""vt_error_ratio"": -0.7213263562190099}",23.56209253144189,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.05735291566162611,-0.7213263562190099,0.05735291566162611,0.7210651192603043,0.05735291566162611,D_1x_recoverable,4,unknown,23.56209253144189,23.74220717368254,,-0.7213263562190099,,,,20.0,20.0,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_delayed_sync_burn,0.98,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149546792617.08984,149546792617.08984,44.32359916327903,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 128, ""coast_arc"": 1, ""phase76_handoff"": 99839, ""sync_burn_early"": 14}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306496,1.0221269525433585,-0.025090063551973553,-1.1328622734156437,1.0227453053488205,0.9987688931074581,1.3330339359186443,False,0,18,14,1,0,1,1,1,1,1,0,True,0.0,2032565,0,,0.0,128,-163.8912081740179,0.36,14,delayed_synchronization_burn,"{""angular_momentum_error_ratio"": 0.29545318743911425, ""energy_error_ratio"": 0.7361635128216514, ""r_error_ratio"": -0.019999815058560286, ""vr_ratio"": 0.17200080752843205, ""vt_error_ratio"": 0.32189075812932055}","{""angular_momentum_error_ratio"": -0.01999855394669259, ""energy_error_ratio"": -0.040808365494012226, ""r_error_ratio"": -0.019998554848421616, ""vr_ratio"": 0.0022247971305066707, ""vt_error_ratio"": 9.201302592043143e-10}",8.000195301246059,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.005193942399973061,-1.1355653893036772,7.927839670750237e-10,0.9988051154486839,7.927839670750237e-10,D_1x_recoverable,4,unknown,8.000195301246059,8.968900932803276,0.32189075812932055,9.201302592043143e-10,0.3218907572091903,-0.0181713506546044,,7.9758292452393755,7.9758292452393755,outside_3x,0,unknown,2072866,,,0.2891996078888292,,12.695789523478695,14,0,"{""burn_b_timing_wait"": 128, ""sync_burn_early"": 14}",False
phase27_delayed_sync_burn,1.0,170.0,8000.0,1.0,True,True,True,True,-26.609700880474676,-3835.407376660934,-0.006324852049514541,-0.911636861908399,-2190.5517578125,False,0.7368993122782103,0.029925929496057102,False,1,2307,470.41796875,2058.1533203125,20.503655353634183,2529,True,False,success,phase76_handoff,"{""phase76_handoff"": 2307}","{""handoff_ready"": 216, ""insertion_window"": 1096, ""intercept_possible_poor_alignment"": 1217}",2.104654818683916e-16,5.488264172930856e-10,-0.015192246987791962,-2.744130855547726e-10,0.8975993091151757,0.8706165037730679,1.0000000000000073,False,0,0,0,0,0,1,0,0,0,0,2307,True,0.9122182680901542,0,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -2.744130855547726e-10, ""energy_error_ratio"": -5.488264172930856e-10, ""r_error_ratio"": -2.744204427083333e-10, ""vr_ratio"": 1.5245390746754248e-10, ""vt_error_ratio"": 7.350036043192427e-15}",2.971756020030534,True,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.015192246987791968,7.350036043192427e-15,0.015192246987791968,0.8706165074150813,0.015192246987791968,D_1x_recoverable,4,outside_3x,2.971756020030534,3.8351097996974852,,7.350036043192427e-15,,,3.646547447633596,2.7583422206813726,2.7583422206813726,C_3x,1,outside_3x,,2307,,,-0.911636861908399,,0,0,{},False
phase27_delayed_sync_burn,1.02,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072257.99902,157028239961.47754,696.6677659893638,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.5124324209772779,-0.005392923511594131,-0.3390212365297166,0.5123854695101537,0.33898954181399565,0.9722241532219635,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -0.3390212365297166, ""energy_error_ratio"": -0.5124324209772779, ""r_error_ratio"": 0.02093709866153034, ""vr_ratio"": 0.16551380303161406, ""vt_error_ratio"": -0.3525764081481217}",11.701750713617072,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.02489502305058251,-0.3525764081481217,0.02489502305058251,0.3522489356405594,0.02489502305058251,D_1x_recoverable,4,unknown,11.701750713617072,11.781684589292153,,-0.3525764081481217,,,,8.304710951405522,8.304710951405522,outside_3x,0,unknown,,,,,,,0,0,{},False
phase27_delayed_sync_burn,1.05,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071177.7051,381754068109.56836,666.18989069654,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.047619047619047436,0.7897863012180721,0.009127655905139585,-0.6877105828689392,0.7897001681552682,0.6876236605485023,0.9486299106362504,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,delayed_synchronization_burn,{},"{""angular_momentum_error_ratio"": -0.6877105828689392, ""energy_error_ratio"": -0.7897863012180721, ""r_error_ratio"": 0.05090054241460912, ""vr_ratio"": 0.15823130226096258, ""vt_error_ratio"": -0.7028363726851573}",21.702444158808806,False,phase27_delayed_sync_burn,delayed_synchronization_burn,-0.03892604199510515,-0.7028363726851573,0.03892604199510515,0.7026266289288824,0.03892604199510515,D_1x_recoverable,4,unknown,21.702444158808806,21.90004233258935,,-0.7028363726851573,,,,20.0,20.0,outside_3x,0,unknown,,,,,,,0,0,{},False
