controller_name,case_id,r0_over_target,initial_velocity_angle_deg,thrust_scale,candidate_id,selected,transfer_family,first_coast,burn1_duration,burn1_norm,burn1_radial_bias,burn1_tangential_bias,transfer_coast,burn2_duration,burn2_norm,burn2_radial_bias,burn2_tangential_bias,transfer_score,transfer_end_radius_ratio,transfer_end_vr_ratio,transfer_end_vt_error_ratio,transfer_end_energy_error_ratio,transfer_end_angular_momentum_error_ratio,transfer_end_eccentricity_proxy,transfer_end_periapsis_ratio,transfer_end_apoapsis_ratio,transfer_end_orbit_crosses_target,transfer_end_predicted_crossing_step,preview_crossing,preview_crossing_step,preview_sync_error,preview_distance_to_recoverable,preview_min_radius_error_ratio,preview_vr_ratio,preview_vt_error_ratio,overspeed,instability
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.02|angle=165|thrust=10000|target=1,1.02,165.0,10000.0,2,False,lambert_like_transfer,8,10,0.1,0.1,-0.4755372652697917,72,12,0.11,0.22,-0.023529411764705733,16.376488519348364,1.0200019639779194,0.7561065758799198,-0.41196928553830836,-0.04330326306504881,-0.40020751636973534,0.7903610462159618,0.2009376958796758,1.716050461642556,True,,False,,37.80504958958476,38.677785539383095,0.02000196397791953,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.02|angle=165|thrust=10000|target=1,1.02,165.0,10000.0,3,False,lambert_like_transfer,16,12,0.11,-0.16,-0.5,96,14,0.105,0.18,0.04892546946041667,16.218125935641545,1.0200013147542653,0.5908175835223521,-0.3305414918787717,-0.1635416752321461,-0.31715144154291813,0.6763588408913719,0.27815175510929274,1.4407381158538308,True,,False,,29.54064502058613,30.63364499920347,0.020001314754265365,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.05|angle=165|thrust=10000|target=1,1.05,165.0,10000.0,1,True,lambert_like_transfer,0,8,0.09,0.16,-0.75,48,12,0.11,-0.2,0.02044112288941483,16.524564728832793,1.0500009847729623,-0.13027146342449125,-0.24498446735325122,-0.3177410096067555,-0.20723294720203125,0.41451979129607874,0.4443059785159469,1.073442945908016,True,6842281,False,,19.999926213722397,21.056734893931402,0.04999981553430599,-0.13027473155167724,-0.24498362659753486,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.05|angle=165|thrust=10000|target=1,1.05,165.0,10000.0,2,False,lambert_like_transfer,8,10,0.1,0.1,-0.4897794385552926,72,12,0.11,0.22,-0.057142857142857176,17.121308002826648,1.0500019291999299,0.7390370211501882,-0.489156703480831,-0.09762181285680689,-0.4636135531360209,0.8271655014599003,0.1574627039255527,1.6646585190433603,True,,False,,36.951555551080055,42.063036980389306,0.050001929199929816,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.05|angle=165|thrust=10000|target=1,1.05,165.0,10000.0,3,False,lambert_like_transfer,16,12,0.11,-0.16,-0.5,96,14,0.105,0.18,0.02044112288941483,16.976262992153277,1.0500012920373076,0.6009829701515833,-0.4166306272010063,-0.20325920540082823,-0.387461404826063,0.740630068207833,0.2155561583306285,1.446596095334252,True,,False,,30.048886917729057,36.135159299121845,0.05000129203730755,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=0.98|angle=170|thrust=10000|target=1,0.98,170.0,10000.0,1,False,lambert_like_transfer,0,8,0.09,-0.16,0.75,48,12,0.11,0.2,0.050180127103947106,22.902912406746857,0.9800006438615968,0.5474522735141081,0.3323730297182051,1.0341068963843936,0.3057264269876674,,,,False,651240,False,,27.372615835984327,28.54839430437205,0.01999444256641263,0.5474591863317012,0.332366349438945,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=0.98|angle=170|thrust=10000|target=1,0.98,170.0,10000.0,2,True,lambert_like_transfer,8,10,0.1,-0.1,0.5250900635519735,72,12,0.11,-0.22,0.024489795918367793,16.921592905296716,0.9800005369800272,-0.31806387873282693,0.3662798962671025,0.9270701776094451,0.3389550320067764,0.9323365123623604,0.9277890089363874,26.495834612269913,True,,False,,15.902806388381796,17.86210384013732,0.019999463019972786,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=0.98|angle=170|thrust=10000|target=1,0.98,170.0,10000.0,3,False,lambert_like_transfer,16,12,0.11,0.16,0.5,96,14,0.105,-0.18,0.050180127103947106,20.591336654326753,0.9800020273172675,-0.1583030607389638,0.5386424568365656,1.351668364298591,0.5078727270162556,,,,False,,False,,7.999192625131251,11.457670403250091,0.019997972682732554,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1|angle=170|thrust=10000|target=1,1.0,170.0,10000.0,1,False,lambert_like_transfer,0,8,0.09,-0.16,0.75,48,12,0.11,0.2,0.030384493975583925,16.393851652034165,1.0000006401026844,0.5538237662357689,0.2818919667159747,0.9499690585830712,0.2818927872584637,0.9580118473394039,0.839243705424031,39.1360184695001,True,,False,,27.691190115953418,27.7141375302407,6.40102684375e-07,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1|angle=170|thrust=10000|target=1,1.0,170.0,10000.0,2,True,lambert_like_transfer,8,10,0.1,-0.1,0.515192246987792,72,12,0.11,-0.22,2.5255857824206993e-16,11.727441748562548,1.0000005201930158,-0.32363532155198077,0.3079855326395002,0.8155670153357808,0.307986213044439,0.8273251464660272,0.9362471352309709,9.907800113916046,True,29,True,29,16.181708259958345,16.228535682872234,6.286565755208334e-09,-0.32363416519916693,0.30798622126718,False,False
