controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,crossing_radius_error_ratio,sync_error_at_crossing,min_distance_to_recoverable,recoverable_crossing,near_recoverable_crossing,family_label,window_quality_label,family_quality_score,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_transfer_stage,transfer_stage_counts_json,intercept_classification_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_error_ratio,final_angular_momentum_error_ratio,mean_energy_error_ratio,mean_angular_momentum_error_ratio,max_speed_ratio,overspeed,instability,turning_point_count,burn_a_steps,burn_b_steps,coast_arc_steps,safe_coast_steps,burn_a_count,burn_b_count,insertion_attempts,insertion_windows,successful_insertion_windows,good_windows,dead_windows,handoff_ready_count,handoff_entered,handoff_rate,predicted_crossing_step,burn_a_strategy,burn_a_end_step,burn_a_end_radius_ratio,burn_a_end_r_error_ratio,burn_a_end_vr_ratio,burn_a_end_vt_error_ratio,burn_a_end_energy_error_ratio,burn_a_end_angular_momentum_error_ratio,burn_a_end_eccentricity_proxy,burn_a_end_periapsis_ratio,burn_a_end_apoapsis_ratio,burn_a_end_orbit_crosses_target,burn_a_end_predicted_crossing_step,phase28_reference_family_label,phase28_reference_window_quality,endpoint_candidate_id,endpoint_duration,endpoint_norm,endpoint_radial_bias,endpoint_tangential_bias,endpoint_score,endpoint_preview_crossing,endpoint_preview_sync,endpoint_preview_distance,endpoint_preview_min_radius_error_ratio
phase30_endpoint_grid_search,1.02,175.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149448997840.68652,149448997840.68652,55.4026872046832,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 8, ""burn_b"": 46, ""coast_arc"": 80, ""phase76_handoff"": 99866}","{""insertion_window"": 99437, ""intercept_possible_good_alignment"": 2, ""intercept_possible_poor_alignment"": 561}",0.019607843137254777,0.9316373314882422,0.006107327294770394,-1.17391505386394,0.9326576762360532,0.9987502367369397,1.0000027225035673,False,False,0,8,46,80,0,1,1,1,1,1,0,1,0,True,0.0,1396833,endpoint_grid_search,8,1.0200000272245013,0.020000027224501303,0.05660819181352594,-0.12495330517703936,-0.1918730558898258,-0.10745234745787027,0.2247324741749519,0.650461491678114,1.0275695621465275,True,,dead_geometry,no_window,3,8,0.05,-0.08,-0.3,11.996948930181052,False,8.000013239840053,8.436432900462036,0.020000030162051173
phase30_endpoint_grid_search,1.05,175.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000037568.5293,379979059521.5176,495.3642964597885,100000,False,True,max_steps,coast_arc,"{""burn_a"": 8, ""coast_arc"": 99992}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.17666599769221408,0.020795802465610375,-0.11280381568019814,0.1766574385420998,0.11279830153039919,0.9604419162136208,False,False,0,8,0,99992,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_grid_search,8,1.0500000400601828,0.05000004006018268,0.11474405212177384,-0.1391465691105677,-0.1505270051189436,-0.09610386308015045,0.24492235841788065,0.656288499289991,1.0820453173884241,True,,dead_geometry,no_window,11,8,0.05,0.08,-0.3,15.793103132863878,False,20.000021363707916,20.875326433628505,0.050000046734726696
phase30_endpoint_grid_search,0.98,150.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149333458625.43457,149333458625.43457,66.47544397638896,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 8, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99945}","{""insertion_window"": 99904, ""no_intercept_possible"": 96}",0.020408163265306076,1.0024850167241226,-0.1426785900258876,-1.1912559669571863,1.0011417115878847,0.9994463840257675,1.1275603825263498,False,False,0,8,46,1,0,1,1,1,1,1,0,1,0,True,0.0,705902,endpoint_grid_search,8,0.9800001903337053,-0.019999809666294662,0.469449662312586,0.008417196406062352,0.1964722972855762,-0.011750955586277388,0.46394587926936776,0.6671258737188149,1.821898453935021,True,759466,dead_geometry,no_window,4,8,0.05,-0.08,0.3,15.101284266850978,False,23.218007859515115,24.55702994687927,0.01999353196644401
phase30_endpoint_grid_search,1.0,150.0,12000.0,1.0,True,True,True,True,-80.49851164523518,-3051.369756909111,-0.019133667779626447,-0.7252791884998071,-3681.29296875,4.908390625e-10,2.9011167539992284,3.0547866581952734,False,True,near_recoverable_crossing,no_window,11.049441623000385,0.6031837526262365,0.014364654403677601,False,3,114,148.345703125,755.0380859375,26.347138132160573,326,True,False,success,phase76_handoff,"{""phase76_handoff"": 114}","{""handoff_ready"": 209, ""insertion_window"": 68, ""intercept_possible_poor_alignment"": 49}",0.0,2.0133359507560395e-10,-0.13397459621556124,-1.0066672571051816e-10,0.34060435774997916,0.3252353379979766,1.0000000000000049,False,False,0,0,0,0,0,1,0,0,0,0,0,0,114,True,0.3496932515337423,0,endpoint_grid_search,,,,,,,,,,,,,near_recoverable_crossing,no_window,4,8,0.05,-0.08,0.3,14.775798640451454,False,22.96419437481099,22.96431633181716,2.14104190234375e-07
phase30_endpoint_grid_search,1.02,150.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000206144.48633,169120167555.0791,1912.4316907405293,100000,False,True,max_steps,coast_arc,"{""burn_a"": 8, ""coast_arc"": 99992}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.2661165778432679,-0.12535721577320472,0.03038177920121143,0.2661051572668526,0.03038414465959182,1.1076553996386436,False,False,0,8,0,99992,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_grid_search,8,1.0200001864060375,0.0200001864060375,0.45944716615285386,-0.008907629094073811,0.23257183076359017,0.010914403069646382,0.4644656830909057,0.6978298925904041,1.9082772066446916,True,,dead_geometry,no_window,4,8,0.05,-0.08,0.3,15.169300397129286,False,22.717883069514837,24.085377054706466,0.02000021189347565
phase30_endpoint_grid_search,1.05,150.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000203147.41406,393820700620.2158,1882.508634191415,100000,False,True,max_steps,coast_arc,"{""burn_a"": 8, ""coast_arc"": 99992}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.29094001791934304,-0.11258803253505753,0.0477315204784848,0.29092874078552833,0.04773180467938775,1.0934813872171822,False,False,0,8,0,99992,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_grid_search,8,1.0500001836087702,0.050000183608770316,0.4523234342287461,-0.02124629056099019,0.25779374120827986,0.02769157461872529,0.4648858786373173,0.720977646070818,1.9736910882725356,True,,dead_geometry,no_window,4,8,0.05,-0.08,0.3,15.762312271110954,False,22.36169648429611,30.00082140395322,0.05000020869659883
phase30_endpoint_grid_search,0.98,165.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149333860592.28906,149333860592.28906,66.48041404383515,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99935}","{""insertion_window"": 99904, ""no_intercept_possible"": 96}",0.020408163265306076,0.998534288270699,-0.04378221735089306,-1.2005953532314226,1.0011071256377955,0.9993877951186751,1.000002721965681,False,False,0,18,46,1,0,1,1,1,1,1,0,1,0,True,0.0,1363699,endpoint_grid_search,18,0.9800002056404546,-0.01999979435954531,0.17492470562517204,-0.34872394925978156,-0.5860567513856927,-0.3617493363458828,0.594893033091615,0.2554176996216905,1.0055712266904717,True,2038196,dead_geometry,no_window,27,18,0.05,-0.08,-0.3,14.153588220797369,False,8.49133166822318,11.758029779591912,0.0199974984113987
phase30_endpoint_grid_search,1.0,165.0,12000.0,1.0,True,True,True,True,-29.385295636110204,-3791.606204635221,-0.0069845823583089784,-0.9012257740911267,-579.7763671875,7.7303515625e-11,3.604903096364507,3.621779577911722,False,False,crossing_bad_sync,no_window,8.697548451817747,0.7293621181801756,0.02031839432766244,False,2,105,135.919921875,502.3330078125,21.192783332264064,318,True,False,success,phase76_handoff,"{""phase76_handoff"": 105}","{""handoff_ready"": 209, ""insertion_window"": 63, ""intercept_possible_poor_alignment"": 46}",2.104654818683916e-16,1.3396506758790487e-10,-0.034074173710931875,6.698273464708606e-11,0.3259054175294539,0.3132262829276735,1.0000000000000049,False,False,0,0,0,0,0,1,0,0,0,0,0,0,105,True,0.330188679245283,0,endpoint_grid_search,,,,,,,,,,,,,crossing_bad_sync,no_window,39,18,0.1,-0.08,-0.3,11.65428191508356,False,3.7791848124682974,4.754297727003354,1.6369386315104166e-07
phase30_endpoint_grid_search,1.02,165.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000105675.37988,156857828606.82617,679.1086876952235,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.5580657905285059,-0.024462734730208335,-0.3748754777583404,0.558015084299231,0.3748421885466596,0.970394936092445,False,False,0,18,0,99982,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_grid_search,18,1.0200002007029085,0.020000200702908463,0.16974705287302064,-0.3680472825378912,-0.5326056288400067,-0.3554081013539007,0.6026643588174476,0.2592549796931691,1.0457121706061245,True,,dead_geometry,no_window,27,18,0.05,-0.08,-0.3,13.939697580192838,False,8.23247639581011,11.583590353912582,0.020000209939460546
phase30_endpoint_grid_search,1.05,165.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000108406.4629,387302559211.4072,1226.756869022453,100000,False,True,max_steps,coast_arc,"{""burn_a"": 8, ""coast_arc"": 99992}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.1946987526494784,-0.010220561444707415,-0.17054010831794622,0.19468942036420833,0.17053289393821902,0.9588326450882817,False,False,0,8,0,99992,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_grid_search,8,1.050000107174829,0.050000107174829035,0.28820801422472647,-0.19095261964427476,-0.1671401872166447,-0.1505001639169739,0.39715653985886373,0.5165133261144718,1.1970768851604314,True,,dead_geometry,no_window,11,8,0.05,0.08,-0.3,16.00501429571328,False,20.00005603207677,24.81464568225348,0.05000012362751094
phase30_endpoint_grid_search,0.98,170.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149334929121.4707,149334929121.4707,66.47544397702505,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 8, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99945}","{""insertion_window"": 99905, ""no_intercept_possible"": 95}",0.020408163265306496,1.0024854261142,-0.025090063551973553,-1.191255925745552,1.0011454207263577,0.9994464128154622,1.1553696238132327,False,False,0,8,46,1,0,1,1,1,1,1,0,1,0,True,0.0,2032565,endpoint_grid_search,8,0.9800000608845147,-0.019999939115485286,0.13978463579056738,0.12840560691157082,0.2520227583718613,0.10583756347576723,0.2920891071593279,0.9464337327961299,1.7274444130770727,True,2550591,dead_geometry,no_window,4,8,0.05,-0.08,0.3,12.538592311663802,False,7.999247256535938,10.473571563675137,0.019998118141339845
phase30_endpoint_grid_search,1.0,170.0,12000.0,1.0,True,True,True,True,-30.099257367256808,-2552.5823086070577,-0.007154283714171683,-0.6067225452351612,-1052.3896484375,1.4031861979166667e-10,2.426890180940645,2.4531113690583384,False,True,near_recoverable_crossing,no_window,11.286554909529677,0.49396317678545365,0.010598707260321274,False,6,1010,10.53125,67.607421875,14.814055285645287,1222,True,False,success,phase76_handoff,"{""phase76_handoff"": 1010}","{""handoff_ready"": 209, ""insertion_window"": 560, ""intercept_possible_poor_alignment"": 453}",2.104654818683916e-16,1.8038365054494238e-11,-0.015192246987791962,9.019278608507897e-12,0.7941505641062065,0.769303524146656,1.0000000000000049,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1010,True,0.8265139116202946,0,endpoint_grid_search,,,,,,,,,,,,,near_recoverable_crossing,no_window,39,18,0.1,-0.08,-0.3,5.140066108067672,True,2.809104082378578,2.849668310804896,2.1467643229166666e-10
phase30_endpoint_grid_search,1.02,170.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000070195.62598,155485583083.01953,545.2107798496254,100000,False,True,max_steps,coast_arc,"{""burn_a"": 8, ""coast_arc"": 99992}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.26719112256218874,-0.005392923511594131,-0.16113190879924244,0.26717893645472846,0.16112490054483372,0.9704695298459945,False,False,0,8,0,99992,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_grid_search,8,1.020000059520434,0.020000059520433985,0.1363106863798773,-0.15849469134913724,-0.23407241159819384,-0.1416645350893589,0.30134660263016705,0.5661364688195543,1.0545139737342069,True,,dead_geometry,no_window,3,8,0.05,-0.08,-0.3,12.566227694440768,False,8.00002969691021,10.370752294107596,0.02000006688135534
phase30_endpoint_grid_search,1.05,170.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000073437.23535,383808942162.40137,877.7088221490087,100000,False,True,max_steps,coast_arc,"{""burn_a"": 8, ""coast_arc"": 99992}","{""intercept_possible_poor_alignment"": 100000}",0.047619047619047436,0.20709427867062605,0.009127655905139585,-0.15119188847644036,0.20708435761303517,0.15118485664997106,0.9580243261143796,False,False,0,8,0,99992,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_grid_search,8,1.0500000745368856,0.05000007453688555,0.20508977054781416,-0.17252572035784017,-0.1779862720949435,-0.13115194469837657,0.3327788515851021,0.5664082546805106,1.1314044001674775,True,,dead_geometry,no_window,11,8,0.05,0.08,-0.3,15.956631724937958,False,20.000039246849063,22.605912925946512,0.050000086327004555
phase30_endpoint_grid_search,0.98,175.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149335262485.38965,149335262485.38965,66.47544397716922,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 8, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99945}","{""insertion_window"": 99904, ""intercept_possible_poor_alignment"": 1, ""no_intercept_possible"": 95}",0.020408163265306287,1.0024855189235828,-0.013817563036137981,-1.1912559164029524,1.00114605882227,0.999447168997502,1.1599596400991707,False,False,0,8,46,1,0,1,1,1,1,1,0,1,0,True,0.0,4049661,endpoint_grid_search,8,0.9800000265768262,-0.019999973423173827,0.05241409249894515,0.1399081956450064,0.26132166040585536,0.1171100620272482,0.27960244460489636,0.9752520370245524,1.7322864039954848,True,6802256,dead_geometry,no_window,4,8,0.05,-0.08,0.3,12.158753028571509,False,7.999733444477708,8.366617623457655,0.01999933361119427
phase30_endpoint_grid_search,1.0,175.0,12000.0,1.0,True,True,True,True,-67.92548656141525,-2582.702318568411,-0.016145189110617915,-0.6138817616273774,-5157.419921875,6.876559895833333e-10,2.4555270465095096,2.584817383236934,False,True,near_recoverable_crossing,no_window,11.272236476745245,0.5104796369222995,0.010969941268989187,False,1,43,1216.3447265625,2626.7353515625,7.257112147984378,255,True,False,success,phase76_handoff,"{""phase76_handoff"": 43}","{""handoff_ready"": 209, ""insertion_window"": 26, ""intercept_possible_poor_alignment"": 20}",2.104654818683916e-16,7.004529062574584e-10,-0.0038053019082545138,-3.5022646825758274e-10,0.16585029829326867,0.15445766656619989,1.0000000000000049,False,False,0,0,0,0,0,1,0,0,0,0,0,0,43,True,0.16862745098039217,0,endpoint_grid_search,,,,,,,,,,,,,near_recoverable_crossing,no_window,27,18,0.05,-0.08,-0.3,2.75213402519279,True,1.3893887192093508,1.407177322280673,8.187838541666667e-11
phase30_endpoint_grid_search,1.02,175.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149337762639.2256,149337762639.2256,66.48864435847996,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 8, ""burn_b"": 46, ""coast_arc"": 80, ""phase76_handoff"": 99866}","{""insertion_window"": 99816, ""intercept_possible_good_alignment"": 2, ""intercept_possible_poor_alignment"": 182}",0.019607843137254777,0.9211619116931252,0.006107327294770394,-0.7979823806301322,0.9208135038282126,0.9987779947352794,1.0000027224593246,False,False,0,8,46,80,0,1,1,1,1,1,0,1,0,True,0.0,7494537,endpoint_grid_search,8,1.020000025892172,0.020000025892172004,0.05067042230947268,-0.14721990631163787,-0.23098288406384518,-0.1301642823575418,0.2619559121107154,0.5995567423754739,1.0251612174692624,True,,dead_geometry,no_window,3,8,0.05,-0.08,-0.3,12.11694301669177,False,8.00001240237578,8.344864353185734,0.020000028449056118
phase30_endpoint_grid_search,1.05,175.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000037925.4033,380259791399.79785,522.9868008037743,100000,False,True,max_steps,coast_arc,"{""burn_a"": 8, ""coast_arc"": 99992}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.21736124163015275,0.020795802465610375,-0.13952373938562773,0.21735083290184942,0.13951695603945025,0.9573542960377526,False,False,0,8,0,99992,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_grid_search,8,1.050000041392509,0.05000004139250912,0.12068180440023352,-0.16141317233464006,-0.1869698642263072,-0.11948379624015919,0.28236826421502653,0.604591369514458,1.0803713749303163,True,,dead_geometry,no_window,11,8,0.05,0.08,-0.3,15.928313088636404,False,20.000022201169948,20.977802668251798,0.050000048447717445
phase30_endpoint_energy_h_target,0.98,150.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149554845776.61133,149554845776.61133,44.317743994301345,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 8, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99945}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306076,1.0224961892016158,-0.1426785900258876,-0.867949933975983,1.0228395343893308,0.9994457580140136,1.0785953892857603,False,False,0,8,46,1,0,1,1,1,1,1,0,1,0,True,0.0,705902,endpoint_energy_h_target,8,0.9800001933152211,-0.019999806684778906,0.4827373204520069,-0.04528564719761891,0.10369889204566694,-0.0643797496928504,0.4641026050800492,0.5978988424359452,1.633494137278971,True,738561,dead_geometry,no_window,1,8,0.045,-0.08,0.28612628573872806,15.031509761661855,False,23.977242562398693,25.276150882363215,0.019993323697784116
phase30_endpoint_energy_h_target,1.0,150.0,8000.0,1.0,True,True,True,True,-25.192574395203952,-3281.9890635371144,-0.005988015668111895,-0.7800950243010297,-1460.0703125,1.9467604166666666e-10,3.120380097204119,3.134710956393185,False,False,crossing_bad_sync,no_window,8.93980995139794,0.6312616384372342,0.022897899677950195,False,1,631,473.6396484375,1334.857421875,19.644712995676638,852,True,False,success,phase76_handoff,"{""phase76_handoff"": 631}","{""handoff_ready"": 216, ""insertion_window"": 382, ""intercept_possible_poor_alignment"": 254}",0.0,3.55947010158653e-10,-0.13397459621556124,-1.7797318008717732e-10,0.730935153977333,0.7067683357255949,1.0000000000000073,False,False,0,0,0,0,0,1,0,0,0,0,0,0,631,True,0.7406103286384976,0,endpoint_energy_h_target,,,,,,,,,,,,,crossing_bad_sync,no_window,1,8,0.045,-0.08,0.2736860279185587,14.6898332624359,False,23.669884870507467,23.67050925618376,2.1766722786458333e-07
phase30_endpoint_energy_h_target,1.02,150.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000210780.9297,172780823066.43164,2273.9258841616124,100000,False,True,max_steps,coast_arc,"{""burn_a"": 8, ""coast_arc"": 99992}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.06520095794142296,-0.12535721577320472,-0.20908562803522407,0.06519781201668848,0.20908186025657208,0.9842803384639229,False,False,0,8,0,99992,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_energy_h_target,8,1.0200002037154163,0.020000203715416408,0.5365895340060982,-0.2143330740175239,-0.055583075528136495,-0.1986195754454095,0.5675327089230201,0.4096951733150941,1.4849922713460915,True,,dead_geometry,no_window,6,8,0.045,0.08,-0.13840647250120802,15.444284706089789,False,27.125767469961538,28.295398054682614,0.020000234148389452
phase30_endpoint_energy_h_target,1.05,150.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000207564.6826,397307661113.1211,2226.7875188003454,100000,False,True,max_steps,coast_arc,"{""burn_a"": 8, ""coast_arc"": 99992}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.04374712956174854,-0.11258803253505753,-0.2011643240333513,0.04374547946205579,0.2011603381001014,0.9695240646711116,False,False,0,8,0,99992,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_energy_h_target,8,1.0500002000998991,0.050000200099899215,0.5258191224097584,-0.22865946750000773,-0.03330957519981936,-0.1900922865298453,0.5676266933556988,0.41843540118235095,1.5170929709545704,True,,dead_geometry,no_window,6,8,0.045,0.08,-0.15593372496286123,15.926718064448913,False,26.561209921371344,33.26304550644753,0.05000022989947708
phase30_endpoint_energy_h_target,0.98,165.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149555317739.542,149555317739.542,44.32418896691655,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99935}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306076,1.0222633841424154,-0.04378221735089306,-0.8676920454887397,1.0227694486429175,0.9993510088176376,1.1929075651536931,False,False,0,18,46,1,0,1,1,1,1,1,0,1,0,True,0.0,1363699,endpoint_energy_h_target,18,0.9800002161288872,-0.019999783871112762,0.19569981229637637,0.16617941799278943,0.35745697503310786,0.14285608167799363,0.40095098101451593,0.9323095819402144,2.1803224478029337,True,1821824,dead_geometry,no_window,13,18,0.045,-0.08,0.23173328076748106,14.183098144242708,False,9.591619054490856,12.509571930457447,0.019997190451029035
phase30_endpoint_energy_h_target,1.0,165.0,8000.0,1.0,True,True,True,True,-88.06929902399378,-3143.494158607936,-0.020933166025926386,-0.7471762106990555,-2645.9189453125,3.5278919270833335e-10,2.988704842796222,3.1666781075799455,False,True,near_recoverable_crossing,no_window,11.00564757860189,0.6228607681431453,0.021398883100412866,False,1,182,2175.0126953125,2201.5400390625,24.039640678408468,403,True,False,success,phase76_handoff,"{""phase76_handoff"": 182}","{""handoff_ready"": 216, ""insertion_window"": 109, ""intercept_possible_poor_alignment"": 78}",2.104654818683916e-16,5.870625232460438e-10,-0.034074173710931875,-2.935310709686659e-10,0.4505343981162966,0.4324346135808888,1.0000000000000073,False,False,0,0,0,0,0,1,0,0,0,0,0,0,182,True,0.45161290322580644,1,endpoint_energy_h_target,,,,,,,,,,,,,near_recoverable_crossing,no_window,19,18,0.095,-0.08,0.2187407955410126,12.420712673499223,False,5.206529610317646,5.433935957250359,1.7889989388020835e-07
phase30_endpoint_energy_h_target,1.02,165.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000105914.9043,157312141248.67188,726.7466045680437,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.3537979553434591,-0.024462734730208335,-0.2256095383789521,0.3537642349357669,0.22559042943196225,0.9783964162894654,False,False,0,18,0,99982,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_energy_h_target,18,1.0200002055892476,0.020000205589247658,0.17942569161196106,-0.22983811100765203,-0.3354410044469447,-0.21443471489080188,0.4193831655934143,0.43477535321527766,1.062857259037986,True,,dead_geometry,no_window,14,18,0.045,-0.08,-0.193898437074856,13.847063216871739,False,8.745007664166344,11.891549558817408,0.020000215400664975
phase30_endpoint_energy_h_target,1.05,165.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000108023.90625,387008322691.4541,1198.4514697372144,100000,False,True,max_steps,coast_arc,"{""burn_a"": 8, ""coast_arc"": 99992}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.09375951096307243,-0.010220561444707415,-0.10337555256136785,0.09375501029070755,0.10337136058669816,0.966294669645229,False,False,0,8,0,99992,0,1,0,0,0,0,0,0,0,False,0.0,,endpoint_energy_h_target,8,1.0500001057466182,0.05000010574661823,0.28184294050832936,-0.1349821614752733,-0.07707040885095232,-0.09173117807632587,0.33386874623047885,0.6184658387190934,1.2384229807719682,True,,dead_geometry,no_window,6,8,0.045,0.08,-0.2122358340625538,15.717299990498269,False,20.000055134344844,24.59403729693392,0.05000012179124049
phase30_endpoint_energy_h_target,0.98,170.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149556500121.5869,149556500121.5869,44.317743993995656,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 8, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99945}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306496,1.0224966485950913,-0.025090063551973553,-0.8679499640455033,1.0228410694157626,0.9994387989312169,1.09339583364635,False,False,0,8,46,1,0,1,1,1,1,1,0,1,0,True,0.0,2032565,endpoint_energy_h_target,8,0.9800000625538406,-0.019999937446159376,0.1472242806676358,0.07283174666761938,0.13182674921160054,0.05137517884401304,0.20082373581112667,0.9205262468788701,1.38316140784186,True,2421703,dead_geometry,no_window,1,8,0.045,-0.08,0.2214525961780754,12.308868214093799,False,7.99920061612703,10.740830412403104,0.019998001540317577
phase30_endpoint_energy_h_target,1.0,170.0,8000.0,1.0,True,True,True,True,-26.609700880474676,-3835.407376660934,-0.006324852049514541,-0.911636861908399,-2190.5517578125,2.920735677083333e-10,3.646547447633596,3.6602346470497937,False,False,crossing_bad_sync,no_window,8.676726276183203,0.7368993122782103,0.029925929496057102,False,1,2307,470.41796875,2058.1533203125,20.503655353634183,2529,True,False,success,phase76_handoff,"{""phase76_handoff"": 2307}","{""handoff_ready"": 216, ""insertion_window"": 1096, ""intercept_possible_poor_alignment"": 1217}",2.104654818683916e-16,5.488264172930856e-10,-0.015192246987791962,-2.744130855547726e-10,0.8975993091151757,0.8706165037730679,1.0000000000000073,False,False,0,0,0,0,0,1,0,0,0,0,0,0,2307,True,0.9122182680901542,0,endpoint_energy_h_target,,,,,,,,,,,,,crossing_bad_sync,no_window,19,18,0.095,-0.08,0.20835573584328565,10.197863303369662,False,1.6209634648010367,1.732288518557892,8.930932942708333e-08
