controller_name,case_id,r0_over_target,initial_velocity_angle_deg,thrust_scale,phase28_reference_family_label,phase28_reference_window_quality,phase29_family_label,window_quality_label,crossing_occurs,recoverable_crossing,near_recoverable_crossing,capture_entered,success,insertion_windows,good_windows,dead_windows,sync_error_at_crossing,min_distance_to_recoverable,crossing_vr_ratio,crossing_vt_error_ratio,burn_a_end_radius_ratio,burn_a_end_vr_ratio,burn_a_end_vt_error_ratio,burn_a_end_energy_error_ratio,burn_a_end_angular_momentum_error_ratio,burn_a_end_eccentricity_proxy,burn_a_end_periapsis_ratio,burn_a_end_apoapsis_ratio,burn_a_end_orbit_crosses_target,burn_a_end_predicted_crossing_step,family_quality_score,overspeed,instability
phase29_baseline_phase22_burn_a,r0=1.05|angle=165|thrust=10000|target=1,1.05,165.0,10000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.050000317891939,0.2408041701539587,-0.8523096741116817,-0.824962247362826,-0.844925110867702,0.9778102597753187,0.012159013292875935,1.0837540681366788,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=0.98|angle=170|thrust=10000|target=1,0.98,170.0,10000.0,dead_geometry,no_window,window_no_crossing,dead_window_no_crossing,False,False,False,False,False,1,0,1,,,,,0.9800001652395002,0.1713915561188427,0.38094787923977064,0.8955761282605698,0.3533291498421126,0.8993040092575407,0.9643004905403889,18.188408240568684,True,2080217,0.0,False,False
phase29_baseline_phase22_burn_a,r0=1|angle=170|thrust=10000|target=1,1.0,170.0,10000.0,crossing_bad_sync,no_window,crossing_bad_sync,no_window,True,False,False,True,True,0,0,0,7.4610975801887705,8.013550658069029,-0.1492219516037754,-0.7309675543558039,,,,,,,,,,,6.769451209905615,False,False
phase29_baseline_phase22_burn_a,r0=1.02|angle=170|thrust=10000|target=1,1.02,170.0,10000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.020000161966854,0.1679965545507877,-0.4110390281686279,-0.5856861336890828,-0.3992597133398449,0.6540210150499594,0.21818881908560564,1.043094834412089,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=1.05|angle=170|thrust=10000|target=1,1.05,170.0,10000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.050000213281225,0.16156086228970176,-0.8339302602238261,-0.8510804471641491,-0.8256267378154603,0.9714504536728349,0.015423179673743008,1.0650268910209129,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=0.98|angle=175|thrust=10000|target=1,0.98,175.0,10000.0,dead_geometry,no_window,window_no_crossing,dead_window_no_crossing,False,False,False,False,False,1,0,1,,,,,0.9800000829353641,0.08602327355084481,0.39246644573117756,0.9055466522590407,0.36461723230126575,0.9078055116004169,0.976084920276503,20.19838954605001,True,4144612,0.0,False,False
phase29_baseline_phase22_burn_a,r0=1|angle=175|thrust=10000|target=1,1.0,175.0,10000.0,near_recoverable_crossing,no_window,near_recoverable_crossing,no_window,True,False,True,True,True,0,0,0,2.9016636040045847,3.037448426622083,-0.017960415068522723,-0.7254159010011462,,,,,,,,,,,11.049168197997707,False,False
phase29_baseline_phase22_burn_a,r0=1.02|angle=175|thrust=10000|target=1,1.02,175.0,10000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0200000812926666,0.08431890547719831,-0.39977899663123384,-0.593409226747675,-0.38777452777029264,0.634632419330701,0.22929927512410278,1.0258710643135707,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=1.05|angle=175|thrust=10000|target=1,1.05,175.0,10000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0500001070476808,0.08108851107850956,-0.822846599917642,-0.8668030367814509,-0.8139889109496635,0.9671651260828504,0.017588826067992665,1.0537614774156536,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=0.98|angle=150|thrust=12000|target=1,0.98,150.0,12000.0,dead_geometry,no_window,window_no_crossing,dead_window_no_crossing,False,False,False,False,False,1,0,1,,,,,0.9800004746278483,0.49122190808937666,0.3380044104897493,0.9907394273420841,0.3112449573341087,0.9920069107026686,0.8631312114914491,215.10623417007633,True,725794,0.0,False,False
