controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,crossing_radius_error_ratio,sync_error_at_crossing,min_distance_to_recoverable,recoverable_crossing,near_recoverable_crossing,family_label,window_quality_label,family_quality_score,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_transfer_stage,transfer_stage_counts_json,intercept_classification_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_error_ratio,final_angular_momentum_error_ratio,mean_energy_error_ratio,mean_angular_momentum_error_ratio,max_speed_ratio,overspeed,instability,turning_point_count,burn_a_steps,burn_b_steps,coast_arc_steps,safe_coast_steps,burn_a_count,burn_b_count,insertion_attempts,insertion_windows,successful_insertion_windows,good_windows,dead_windows,handoff_ready_count,handoff_entered,handoff_rate,predicted_crossing_step,burn_a_strategy,burn_a_end_step,burn_a_end_radius_ratio,burn_a_end_r_error_ratio,burn_a_end_vr_ratio,burn_a_end_vt_error_ratio,burn_a_end_energy_error_ratio,burn_a_end_angular_momentum_error_ratio,burn_a_end_eccentricity_proxy,burn_a_end_periapsis_ratio,burn_a_end_apoapsis_ratio,burn_a_end_orbit_crosses_target,burn_a_end_predicted_crossing_step,phase28_reference_family_label,phase28_reference_window_quality
phase29_angular_momentum_targeted_burn_a,0.98,175.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149446012053.83398,149446012053.83398,55.39604766298096,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99935}","{""insertion_window"": 99526, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 461}",0.020408163265306287,1.0132857791181058,-0.013817563036137981,-0.837969785793482,1.0129506170273186,0.9993379024715963,1.026368401791337,False,False,0,18,46,1,0,1,1,1,1,1,0,1,0,True,0.0,1396805,angular_momentum_targeted_burn_a,18,0.9800000746728841,-0.019999925327115885,0.07027726662810976,0.020408085513454924,0.00535538415904367,5.070713784509978e-16,0.07318049028971245,0.9318097086633061,1.078958728774051,True,5073237,dead_geometry,no_window
phase29_angular_momentum_targeted_burn_a,1.0,175.0,10000.0,1.0,True,True,True,True,-75.56244302967407,-3051.944929061562,-0.017960415068522723,-0.7254159010011462,-4019.8388671875,5.35978515625e-10,2.9016636040045847,3.037448426622083,False,True,near_recoverable_crossing,no_window,11.049168197997707,0.6018852194191227,0.016617452634956786,False,1,44,1625.736328125,2204.3291015625,8.84814968539807,260,True,False,success,phase76_handoff,"{""phase76_handoff"": 44}","{""handoff_ready"": 212, ""insertion_window"": 27, ""intercept_possible_poor_alignment"": 21}",2.104654818683916e-16,5.878098861721584e-10,-0.0038053019082545138,-2.9390490934242894e-10,0.172384283833011,0.1599501633935743,1.0000000000000058,False,False,0,0,0,0,0,1,0,0,0,0,0,0,44,True,0.16923076923076924,0,angular_momentum_targeted_burn_a,,,,,,,,,,,,,near_recoverable_crossing,no_window
phase29_angular_momentum_targeted_burn_a,1.02,175.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149449929256.94434,149449929256.94434,55.40720305762873,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b"": 46, ""coast_arc"": 80, ""phase76_handoff"": 99856}","{""insertion_window"": 99427, ""intercept_possible_good_alignment"": 2, ""intercept_possible_poor_alignment"": 571}",0.019607843137254777,0.9341670459737357,0.006107327294770394,-1.1656483333361367,0.9323838346550776,0.9985456837976151,1.0000027225354753,False,False,0,18,46,80,0,1,1,1,1,1,0,1,0,True,0.0,1396841,angular_momentum_targeted_burn_a,18,1.0200000731940515,0.02000007319405143,0.06888546540190382,-0.019607913489103734,0.00512967761499999,-1.6986891178108425e-14,0.07162176774580338,0.9331650682157228,1.0771471855515877,True,,dead_geometry,no_window
phase29_angular_momentum_targeted_burn_a,1.05,175.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,374449840974.22656,374449840974.22656,55.403941671108434,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 24, ""burn_b"": 46, ""coast_arc"": 80, ""phase76_handoff"": 99850}","{""intercept_possible_good_alignment"": 3, ""intercept_possible_poor_alignment"": 99951, ""no_intercept_possible"": 46}",0.04761904761904765,0.8797195935173727,0.020795802465610375,-1.165798408851657,0.876413310590825,0.9984993611605292,1.000017014503885,False,False,0,24,46,80,0,1,1,1,1,0,0,1,0,True,0.0,3496793,angular_momentum_targeted_burn_a,24,1.050000093961814,0.05000009396181393,0.06270339752689605,-0.04761913284517528,0.0061992978743416844,-2.535356892254989e-16,0.07873562011149876,0.9270111984404843,1.085464739362904,True,,dead_geometry,no_window
phase29_angular_momentum_targeted_burn_a,0.98,150.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149331690883.30762,149331690883.30762,66.48041404775374,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99935}","{""insertion_window"": 99904, ""no_intercept_possible"": 96}",0.020408163265306076,0.9985336854637406,-0.1426785900258876,-1.200595413244669,1.0010619043590345,0.9993454478059142,1.130450960948425,False,False,0,18,46,1,0,1,1,1,1,1,0,1,0,True,0.0,705902,angular_momentum_targeted_burn_a,18,0.9800004488518206,-0.019999551148179428,0.41886245047889414,0.020407494774235844,0.17586181600006953,-1.971094871308847e-07,0.41935920270210714,0.7045430105904931,1.7222344871988442,True,851178,dead_geometry,no_window
phase29_angular_momentum_targeted_burn_a,1.0,150.0,12000.0,1.0,True,True,True,True,-80.49851164523518,-3051.369756909111,-0.019133667779626447,-0.7252791884998071,-3681.29296875,4.908390625e-10,2.9011167539992284,3.0547866581952734,False,True,near_recoverable_crossing,no_window,11.049441623000385,0.6031837526262365,0.014364654403677601,False,3,114,148.345703125,755.0380859375,26.347138132160573,326,True,False,success,phase76_handoff,"{""phase76_handoff"": 114}","{""handoff_ready"": 209, ""insertion_window"": 68, ""intercept_possible_poor_alignment"": 49}",0.0,2.0133359507560395e-10,-0.13397459621556124,-1.0066672571051816e-10,0.34060435774997916,0.3252353379979766,1.0000000000000049,False,False,0,0,0,0,0,1,0,0,0,0,0,0,114,True,0.3496932515337423,0,angular_momentum_targeted_burn_a,,,,,,,,,,,,,near_recoverable_crossing,no_window
phase29_angular_momentum_targeted_burn_a,1.02,150.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000207905.38477,166748151516.2373,1674.5477811351725,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.1588928242814449,-0.12535721577320472,-1.4107099460112676e-08,0.15889431925426847,4.3910081181448765e-06,1.0922888153156627,False,False,0,18,0,99982,0,1,0,0,0,0,0,0,0,False,0.0,,angular_momentum_targeted_burn_a,18,1.020000435464427,0.020000435464427084,0.4045234070763274,-0.01960823100056963,0.1640237309782498,3.130515899256288e-08,0.4049983686849974,0.7117446431957533,1.6806677662382812,True,,dead_geometry,no_window
phase29_angular_momentum_targeted_burn_a,1.05,150.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000204677.08984,389484724469.31055,1447.9061556192942,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.12087373475369853,-0.11258803253505753,6.351992899150284e-09,0.12088396817876855,2.7824895258592396e-06,1.071081001006248,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,angular_momentum_targeted_burn_a,24,1.0500005401053434,0.05000054010534336,0.3499218630723955,-0.047619549773678674,0.12471290724987313,-1.2876592515221755e-08,0.3531471786540329,0.7390178910482664,1.5459466840788012,True,,dead_geometry,no_window
phase29_angular_momentum_targeted_burn_a,0.98,165.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149333723881.96484,149333723881.96484,66.48041404408217,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99935}","{""insertion_window"": 99904, ""no_intercept_possible"": 96}",0.020408163265306076,0.9985342502886493,-0.04378221735089306,-1.2005953570128054,1.0010392721622576,0.9993403927890171,1.0528140663400167,False,False,0,18,46,1,0,1,1,1,1,1,0,1,0,True,0.0,1363699,angular_momentum_targeted_burn_a,18,0.9800002202937977,-0.019999779706202214,0.20283528937705622,0.02040793696532535,0.04155864466205455,3.015558558361868e-09,0.2038593605444265,0.8306618188181739,1.2560594905881821,True,1757735,dead_geometry,no_window
phase29_angular_momentum_targeted_burn_a,1.0,165.0,12000.0,1.0,True,True,True,True,-29.385295636110204,-3791.606204635221,-0.0069845823583089784,-0.9012257740911267,-579.7763671875,7.7303515625e-11,3.604903096364507,3.621779577911722,False,False,crossing_bad_sync,no_window,8.697548451817747,0.7293621181801756,0.02031839432766244,False,2,105,135.919921875,502.3330078125,21.192783332264064,318,True,False,success,phase76_handoff,"{""phase76_handoff"": 105}","{""handoff_ready"": 209, ""insertion_window"": 63, ""intercept_possible_poor_alignment"": 46}",2.104654818683916e-16,1.3396506758790487e-10,-0.034074173710931875,6.698273464708606e-11,0.3259054175294539,0.3132262829276735,1.0000000000000049,False,False,0,0,0,0,0,1,0,0,0,0,0,0,105,True,0.330188679245283,0,angular_momentum_targeted_burn_a,,,,,,,,,,,,,crossing_bad_sync,no_window
phase29_angular_momentum_targeted_burn_a,1.02,165.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000106813.5293,158145519895.82227,814.3119897125266,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.03788837140084048,-0.024462734730208335,4.651509889570327e-09,0.03789036220941205,3.142550714360495e-07,1.0132620238495988,False,False,0,18,0,99982,0,1,0,0,0,0,0,0,0,False,0.0,,angular_momentum_targeted_burn_a,18,1.0200002137936643,0.020000213793664453,0.1967685566579022,-0.019608058748786322,0.03910232061757225,-1.0322176331064928e-08,0.1977431173383359,0.8349035489161316,1.2464835154021079,True,,dead_geometry,no_window
phase29_angular_momentum_targeted_burn_a,1.05,165.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000104586.01074,382245767304.3457,724.0511885414967,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.03196784334634535,-0.010220561444707415,-4.406407177672002e-10,0.03197146712839093,2.021477224325837e-07,0.9889366391605047,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,angular_momentum_targeted_burn_a,24,1.0500002706875675,0.05000027068756745,0.17510461444781472,-0.04761929228986775,0.032929224700545365,8.932559261365207e-10,0.1814641093243015,0.8464074311647335,1.2216935300919003,True,,dead_geometry,no_window
phase29_angular_momentum_targeted_burn_a,0.98,170.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149334358550.09863,149334358550.09863,66.48041404293573,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99935}","{""insertion_window"": 99904, ""no_intercept_possible"": 96}",0.020408163265306496,0.9985344266176184,-0.025090063551973553,-1.2005953394581113,1.0010344038980896,0.999339992560873,1.0366062846099975,False,False,0,18,46,1,0,1,1,1,1,1,0,1,0,True,0.0,2032565,angular_momentum_targeted_burn_a,18,0.9800001463669534,-0.019999853633046613,0.13471128603796623,0.020408009180365307,0.01856361405893253,-1.6492305164673336e-09,0.13624836621465303,0.8800892713562108,1.1577402086281336,True,2646638,dead_geometry,no_window
phase29_angular_momentum_targeted_burn_a,1.0,170.0,12000.0,1.0,True,True,True,True,-30.099257367256808,-2552.5823086070577,-0.007154283714171683,-0.6067225452351612,-1052.3896484375,1.4031861979166667e-10,2.426890180940645,2.4531113690583384,False,True,near_recoverable_crossing,no_window,11.286554909529677,0.49396317678545365,0.010598707260321274,False,6,1010,10.53125,67.607421875,14.814055285645287,1222,True,False,success,phase76_handoff,"{""phase76_handoff"": 1010}","{""handoff_ready"": 209, ""insertion_window"": 560, ""intercept_possible_poor_alignment"": 453}",2.104654818683916e-16,1.8038365054494238e-11,-0.015192246987791962,9.019278608507897e-12,0.7941505641062065,0.769303524146656,1.0000000000000049,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1010,True,0.8265139116202946,0,angular_momentum_targeted_burn_a,,,,,,,,,,,,,near_recoverable_crossing,no_window
phase29_angular_momentum_targeted_burn_a,1.02,170.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000071193.79297,155428443799.4629,542.6139939737651,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.017045734141340408,-0.005392923511594131,-3.166738974186607e-09,0.017046778625938553,1.0133198229108201e-07,0.9972370185887566,False,False,0,18,0,99982,0,1,0,0,0,0,0,0,0,False,0.0,,angular_momentum_targeted_burn_a,18,1.0200001424986311,0.02000014249863112,0.1311509909826595,-0.01960797321290768,0.017585068828379322,7.027355943859694e-09,0.13260865364228921,0.8829175115684229,1.1528821658803055,True,,dead_geometry,no_window
phase29_angular_momentum_targeted_burn_a,1.05,170.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000070169.3701,379859689261.5244,485.45702490399555,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.047619047619047436,0.01563686777795611,0.009127655905139585,3.935155321394783e-10,0.015638666198667828,1.8053164782445053e-07,0.9685083234095384,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,angular_momentum_targeted_burn_a,24,1.0500001816110445,0.0500001816110444,0.11748205426470429,-0.04761921310533846,0.016069621011529495,-7.977359749172802e-10,0.12676601508828395,0.8874957045329205,1.1451684378793707,True,,dead_geometry,no_window
phase29_angular_momentum_targeted_burn_a,0.98,175.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149334964940.35645,149334964940.35645,66.48041404184066,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99935}","{""insertion_window"": 99904, ""no_intercept_possible"": 96}",0.020408163265306287,0.9985345950901833,-0.013817563036137981,-1.2005953226856214,1.0010314354211056,0.9993398881060995,1.0296123391004426,False,False,0,18,46,1,0,1,1,1,1,1,0,1,0,True,0.0,4049661,angular_momentum_targeted_burn_a,18,0.9800000729664988,-0.01999992703350117,0.06715596173709162,0.02040808914305988,0.004926417005027412,1.8158043516633986e-09,0.07018841351184409,0.9344149039607794,1.0754867095263356,True,5309034,dead_geometry,no_window
phase29_angular_momentum_targeted_burn_a,1.0,175.0,12000.0,1.0,True,True,True,True,-67.92548656141525,-2582.702318568411,-0.016145189110617915,-0.6138817616273774,-5157.419921875,6.876559895833333e-10,2.4555270465095096,2.584817383236934,False,True,near_recoverable_crossing,no_window,11.272236476745245,0.5104796369222995,0.010969941268989187,False,1,43,1216.3447265625,2626.7353515625,7.257112147984378,255,True,False,success,phase76_handoff,"{""phase76_handoff"": 43}","{""handoff_ready"": 209, ""insertion_window"": 26, ""intercept_possible_poor_alignment"": 20}",2.104654818683916e-16,7.004529062574584e-10,-0.0038053019082545138,-3.5022646825758274e-10,0.16585029829326867,0.15445766656619989,1.0000000000000049,False,False,0,0,0,0,0,1,0,0,0,0,0,0,43,True,0.16862745098039217,0,angular_momentum_targeted_burn_a,,,,,,,,,,,,,near_recoverable_crossing,no_window
phase29_angular_momentum_targeted_burn_a,1.02,175.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149338825441.59863,149338825441.59863,66.48328357287387,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b"": 46, ""coast_arc"": 80, ""phase76_handoff"": 99856}","{""insertion_window"": 99806, ""intercept_possible_good_alignment"": 2, ""intercept_possible_poor_alignment"": 192}",0.019607843137254777,0.9249249269578722,0.006107327294770394,-0.8071719443414924,0.920503386840219,0.9985513765150811,1.0000027224955206,False,False,0,18,46,80,0,1,1,1,1,1,0,1,0,True,0.0,7494586,angular_momentum_targeted_burn_a,18,1.0200000715214594,0.020000071521459373,0.06582597510305051,-0.019607919683657687,0.0047175139081606305,-7.958258497114398e-09,0.06868427585402119,0.9357300436411398,1.073749705021343,True,,dead_geometry,no_window
phase29_angular_momentum_targeted_burn_a,1.05,175.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,374338716336.7119,374338716336.7119,66.47610196247662,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 24, ""burn_b"": 46, ""coast_arc"": 80, ""phase76_handoff"": 99850}","{""intercept_possible_good_alignment"": 2, ""intercept_possible_poor_alignment"": 99952, ""no_intercept_possible"": 46}",0.04761904761904765,0.8673140589656004,0.020795802465610375,-0.7965944069233583,0.8645329906291218,0.9985045550458167,1.000017014406278,False,False,0,24,46,80,0,1,1,1,1,0,0,1,0,True,0.0,18523266,angular_momentum_targeted_burn_a,24,1.0500000911523515,0.050000091152351565,0.058965384527914166,-0.047619132027862186,0.005744494845707759,-1.817499618049405e-09,0.07579246967757311,0.9295473100538729,1.082008059397798,True,,dead_geometry,no_window
phase29_energy_angular_momentum_balanced_burn_a,0.98,150.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149552875902.78516,149552875902.78516,44.32508362012159,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 20, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99933}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306076,1.0226032478562044,-0.1426785900258876,-0.8690411282144345,1.0227238012947435,0.9993331241526752,1.0616992141604906,False,False,0,20,46,1,0,1,1,1,1,1,0,1,0,True,0.0,705902,energy_angular_momentum_balanced_burn_a,20,0.9800004891029788,-0.019999510897021223,0.4095051044120124,-0.032322861407068075,0.06327816710392486,-0.051675930885155735,0.3969744183133204,0.6437616382040521,1.4913439286391739,True,870626,dead_geometry,no_window
phase29_energy_angular_momentum_balanced_burn_a,1.0,150.0,8000.0,1.0,True,True,True,True,-25.192574395203952,-3281.9890635371144,-0.005988015668111895,-0.7800950243010297,-1460.0703125,1.9467604166666666e-10,3.120380097204119,3.134710956393185,False,False,crossing_bad_sync,no_window,8.93980995139794,0.6312616384372342,0.022897899677950195,False,1,631,473.6396484375,1334.857421875,19.644712995676638,852,True,False,success,phase76_handoff,"{""phase76_handoff"": 631}","{""handoff_ready"": 216, ""insertion_window"": 382, ""intercept_possible_poor_alignment"": 254}",0.0,3.55947010158653e-10,-0.13397459621556124,-1.7797318008717732e-10,0.730935153977333,0.7067683357255949,1.0000000000000073,False,False,0,0,0,0,0,1,0,0,0,0,0,0,631,True,0.7406103286384976,0,energy_angular_momentum_balanced_burn_a,,,,,,,,,,,,,crossing_bad_sync,no_window
phase29_energy_angular_momentum_balanced_burn_a,1.02,150.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000207197.08496,166073664386.85742,1606.1223709844141,100000,False,True,max_steps,coast_arc,"{""burn_a"": 20, ""coast_arc"": 99980}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.05768925210172383,-0.12535721577320472,-0.04735705535818906,0.057691463661515396,0.04736153574203176,1.023664906802282,False,False,0,20,0,99980,0,1,0,0,0,0,0,0,0,False,0.0,,energy_angular_momentum_balanced_burn_a,20,1.0200004691993274,0.020000469199327343,0.38771080563746635,-0.06736620219673353,0.05934205784658331,-0.04871308864951769,0.38568720087323727,0.6530671475759159,1.4731042377647183,True,,dead_geometry,no_window
phase29_energy_angular_momentum_balanced_burn_a,1.05,150.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000202888.0078,388960474910.3828,1394.7635649946499,100000,False,True,max_steps,coast_arc,"{""burn_a"": 26, ""coast_arc"": 99974}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.04563768332245441,-0.11258803253505753,-0.03759983151794661,0.045643270754681387,0.0376055547163686,0.9971689935129017,False,False,0,26,0,99974,0,1,0,0,0,0,0,0,0,False,0.0,,energy_angular_momentum_balanced_burn_a,26,1.0500005694354801,0.05000056943548021,0.33720730896143997,-0.08452602753526967,0.04704049170443823,-0.038751807608671994,0.34564032893820856,0.6866605195347301,1.4120645391796187,True,,dead_geometry,no_window
phase29_energy_angular_momentum_balanced_burn_a,0.98,165.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149555073350.28223,149555073350.28223,44.32508361978796,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 20, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99933}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306076,1.0226038577885475,-0.04378221735089306,-0.8690411668156245,1.022714593604894,0.9993204730472928,1.0315391004833225,False,False,0,20,46,1,0,1,1,1,1,1,0,1,0,True,0.0,1363699,energy_angular_momentum_balanced_burn_a,20,0.9800002481525157,-0.019999751847484246,0.20839689455314558,0.006851913202861715,0.016364231018001617,-0.013284875208360216,0.20573183535960152,0.8074819864088681,1.225790961838912,True,1710823,dead_geometry,no_window
phase29_energy_angular_momentum_balanced_burn_a,1.0,165.0,8000.0,1.0,True,True,True,True,-88.06929902399378,-3143.494158607936,-0.020933166025926386,-0.7471762106990555,-2645.9189453125,3.5278919270833335e-10,2.988704842796222,3.1666781075799455,False,True,near_recoverable_crossing,no_window,11.00564757860189,0.6228607681431453,0.021398883100412866,False,1,182,2175.0126953125,2201.5400390625,24.039640678408468,403,True,False,success,phase76_handoff,"{""phase76_handoff"": 182}","{""handoff_ready"": 216, ""insertion_window"": 109, ""intercept_possible_poor_alignment"": 78}",2.104654818683916e-16,5.870625232460438e-10,-0.034074173710931875,-2.935310709686659e-10,0.4505343981162966,0.4324346135808888,1.0000000000000073,False,False,0,0,0,0,0,1,0,0,0,0,0,0,182,True,0.45161290322580644,1,energy_angular_momentum_balanced_burn_a,,,,,,,,,,,,,near_recoverable_crossing,no_window
phase29_energy_angular_momentum_balanced_burn_a,1.02,165.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000106286.04492,158070179196.6084,806.5257239071598,100000,False,True,max_steps,coast_arc,"{""burn_a"": 20, ""coast_arc"": 99980}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.014466809760041919,-0.024462734730208335,-0.011908001157828522,0.0144678127298707,0.011908931253594341,0.992377672273394,False,False,0,20,0,99980,0,1,0,0,0,0,0,0,0,False,0.0,,energy_angular_momentum_balanced_burn_a,20,1.020000237259937,0.02000023725993698,0.19475829186314947,-0.03162644218001346,0.014894282102482935,-0.012258741267364408,0.19722716816543778,0.814910336271215,1.2153286154105831,True,,dead_geometry,no_window
phase29_energy_angular_momentum_balanced_burn_a,1.05,165.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000104588.8701,381908607427.6416,690.1410082225253,100000,False,True,max_steps,coast_arc,"{""burn_a"": 26, ""coast_arc"": 99974}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.011734020770390647,-0.010220561444707415,-0.009722055457385437,0.01173605206810309,0.009723354340637612,0.9670878569197546,False,False,0,26,0,99974,0,1,0,0,0,0,0,0,0,False,0.0,,energy_angular_momentum_balanced_burn_a,26,1.0500002886806714,0.050000288680671356,0.16722924769346212,-0.05717871731266305,0.012116211294025347,-0.010037381004015378,0.17846068172808424,0.8316153455135114,1.1929142832394746,True,,dead_geometry,no_window
phase29_energy_angular_momentum_balanced_burn_a,0.98,170.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149555775321.2256,149555775321.2256,44.325083619681344,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 20, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99933}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306496,1.0226040526304736,-0.025090063551973553,-0.8690411791466256,1.022712623161219,0.9993182531129686,1.025361745981787,False,False,0,20,46,1,0,1,1,1,1,1,0,1,0,True,0.0,2032565,energy_angular_momentum_balanced_burn_a,20,0.9800001667746281,-0.019999833225371876,0.14080919407565623,0.014175232341832029,0.007562651803605365,-0.006108103166307416,0.14017647609880549,0.8663756210543611,1.1488649416216596,True,2532019,dead_geometry,no_window
phase29_energy_angular_momentum_balanced_burn_a,1.0,170.0,8000.0,1.0,True,True,True,True,-26.609700880474676,-3835.407376660934,-0.006324852049514541,-0.911636861908399,-2190.5517578125,2.920735677083333e-10,3.646547447633596,3.6602346470497937,False,False,crossing_bad_sync,no_window,8.676726276183203,0.7368993122782103,0.029925929496057102,False,1,2307,470.41796875,2058.1533203125,20.503655353634183,2529,True,False,success,phase76_handoff,"{""phase76_handoff"": 2307}","{""handoff_ready"": 216, ""insertion_window"": 1096, ""intercept_possible_poor_alignment"": 1217}",2.104654818683916e-16,5.488264172930856e-10,-0.015192246987791962,-2.744130855547726e-10,0.8975993091151757,0.8706165037730679,1.0000000000000073,False,False,0,0,0,0,0,1,0,0,0,0,0,0,2307,True,0.9122182680901542,0,energy_angular_momentum_balanced_burn_a,,,,,,,,,,,,,crossing_bad_sync,no_window
phase29_energy_angular_momentum_balanced_burn_a,1.02,170.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000071273.50195,155349864958.94922,534.6422117299728,100000,False,True,max_steps,coast_arc,"{""burn_a"": 20, ""coast_arc"": 99980}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.00641658847243434,-0.005392923511594131,-0.005297924154597299,0.006417188240202188,0.005298279823916058,0.9868120505049375,False,False,0,20,0,99980,0,1,0,0,0,0,0,0,0,False,0.0,,energy_angular_momentum_balanced_burn_a,20,1.02000015832897,0.020000158328970053,0.12920285900808537,-0.024959930999966254,0.006612505567642556,-0.005458975242875707,0.13201764158512733,0.8737601019538263,1.1395529417571197,True,,dead_geometry,no_window
